uid,row_id,cell,source_group,first_error_step_1based,gate_open,no_archive_peak_correct_even_without_gate
pb_olympiadbench_q8__8750bcffef7fd335,olympiadbench::olympiadbench-891,pb_olympiadbench_q8,pb_source_v2:985fc7f35706a9153acdbf8f,5,False,False
pb_olympiadbench_q8__35f396e25696d03a,olympiadbench::olympiadbench-90,pb_olympiadbench_q8,pb_source_v2:84dd47869d5965314b56e812,6,False,True
pb_olympiadbench_q8__a7e34e22954f5011,olympiadbench::olympiadbench-91,pb_olympiadbench_q8,pb_source_v2:e63ac326a24fb0a888d799e0,7,False,False
pb_olympiadbench_q8__9efb90ddfa5cfd2d,olympiadbench::olympiadbench-911,pb_olympiadbench_q8,pb_source_v2:54ee0cc5a0e6e1cb38ad8a57,13,False,False
pb_olympiadbench_q8__ae484ff63ca60784,olympiadbench::olympiadbench-915,pb_olympiadbench_q8,pb_source_v2:a437887232a5faf0cf7ef20e,3,True,True
pb_olympiadbench_q8__52ab0c1f22e5b230,olympiadbench::olympiadbench-922,pb_olympiadbench_q8,pb_source_v2:e910aed210ac825172ebcd2a,4,False,False
pb_olympiadbench_q8__6867253590566ecd,olympiadbench::olympiadbench-925,pb_olympiadbench_q8,pb_source_v2:a2ce2f676e7cbf103d58c39b,3,False,False
pb_olympiadbench_q8__87c077635f5a3268,olympiadbench::olympiadbench-93,pb_olympiadbench_q8,pb_source_v2:ffe36766129a8ed10dedf647,11,False,False
pb_olympiadbench_q8__8a4fa7aeafb4f1f3,olympiadbench::olympiadbench-932,pb_olympiadbench_q8,pb_source_v2:4c33a1ca65c5e1b9c83b3e60,7,False,False
pb_olympiadbench_q8__8d188e6a91a398c0,olympiadbench::olympiadbench-938,pb_olympiadbench_q8,pb_source_v2:753e5ed8026157589537d37d,6,False,False
pb_olympiadbench_q8__5ffe030d6a11c1b9,olympiadbench::olympiadbench-939,pb_olympiadbench_q8,pb_source_v2:cda17a45e0cd3296e96438a7,2,True,True
pb_olympiadbench_q8__56f8dc19a16d30ef,olympiadbench::olympiadbench-949,pb_olympiadbench_q8,pb_source_v2:51fb6ea46f2649b2de7f3757,3,False,False
pb_olympiadbench_q8__e0fc5592c155f42f,olympiadbench::olympiadbench-96,pb_olympiadbench_q8,pb_source_v2:599f2bf36b162715439f9c79,23,True,True
pb_olympiadbench_q8__8d9ddd778e92c74a,olympiadbench::olympiadbench-963,pb_olympiadbench_q8,pb_source_v2:ff1096734a35a1958228bc8a,3,False,False
pb_olympiadbench_q8__8401ce8e5f73a2c6,olympiadbench::olympiadbench-967,pb_olympiadbench_q8,pb_source_v2:26d70a3b5090e1cb9387877a,4,True,True
pb_olympiadbench_q8__e0753ed321939bec,olympiadbench::olympiadbench-970,pb_olympiadbench_q8,pb_source_v2:07e26e3284ba43a28b47d986,4,True,True
pb_olympiadbench_q8__a76f8e3d38bff7d9,olympiadbench::olympiadbench-978,pb_olympiadbench_q8,pb_source_v2:5171e08163bc83d139eb8065,6,True,True
pb_olympiadbench_q8__ad9a07a8a060b625,olympiadbench::olympiadbench-98,pb_olympiadbench_q8,pb_source_v2:0ad40e0db85f928d2abc5f8a,2,True,True
pb_olympiadbench_q8__d9cf9ff609ef5810,olympiadbench::olympiadbench-984,pb_olympiadbench_q8,pb_source_v2:86e3d7d347235f1480e93cb3,3,True,True
pb_olympiadbench_q8__d3dbe8b1e4e58bae,olympiadbench::olympiadbench-988,pb_olympiadbench_q8,pb_source_v2:64c956bc9834a19bf9bad01e,3,False,False
pb_olympiadbench_q8__043bf5b1f7addc34,olympiadbench::olympiadbench-99,pb_olympiadbench_q8,pb_source_v2:8bde4ddcf7ec5ad45b850b4a,2,True,True
pb_olympiadbench_q8__e1ee480c59dfceb9,olympiadbench::olympiadbench-991,pb_olympiadbench_q8,pb_source_v2:36437cc4ee5d7a6f130dc3eb,4,True,True
pb_omnimath_q4__8efcdd950477de50,omnimath::omnimath-0,pb_omnimath_q4,pb_source_v2:7490575179925a5daf6d5aad,3,True,True
pb_omnimath_q4__ed029d1c9aaf68f7,omnimath::omnimath-1,pb_omnimath_q4,pb_source_v2:266b38678f6d4484b5b2ec24,8,False,False
pb_omnimath_q4__c87a6adcd6387d7c,omnimath::omnimath-100,pb_omnimath_q4,pb_source_v2:68b48354e4faf7c3c8692cf5,6,False,False
pb_omnimath_q4__3d43797a13da36ab,omnimath::omnimath-101,pb_omnimath_q4,pb_source_v2:4d7c32ac19cee7e2d260d193,2,True,True
pb_omnimath_q4__6cee7485580e627b,omnimath::omnimath-102,pb_omnimath_q4,pb_source_v2:a820d275b757791f580eeb85,3,False,False
pb_omnimath_q4__568e22a91ff10bb0,omnimath::omnimath-104,pb_omnimath_q4,pb_source_v2:e64f13499735bc2dce9bd70a,5,True,True
pb_omnimath_q4__6f0e850adf57e203,omnimath::omnimath-114,pb_omnimath_q4,pb_source_v2:fdc06a12745706697cc12f5a,9,True,True
pb_omnimath_q4__1b49bc945d7b6db4,omnimath::omnimath-117,pb_omnimath_q4,pb_source_v2:596ae77225879296645864e6,12,False,False
pb_omnimath_q4__9fe1de3cd1fb89ae,omnimath::omnimath-12,pb_omnimath_q4,pb_source_v2:6f48656012edea5001330ad2,3,True,True
pb_omnimath_q4__ed7bf9280b01d38b,omnimath::omnimath-120,pb_omnimath_q4,pb_source_v2:d7877738c7e8a69c0f400ef5,1,True,True
pb_omnimath_q4__da902d1acffaadd9,omnimath::omnimath-121,pb_omnimath_q4,pb_source_v2:f4ae92e409e17622908194a2,2,True,True
pb_omnimath_q4__5cf8dcb3643d334a,omnimath::omnimath-122,pb_omnimath_q4,pb_source_v2:521f74f37c6690eedac61ac8,6,False,False
pb_omnimath_q4__65b344be7e519692,omnimath::omnimath-123,pb_omnimath_q4,pb_source_v2:e010594dd3706d346e5cc074,2,False,False
pb_omnimath_q4__17fe593e857017ba,omnimath::omnimath-124,pb_omnimath_q4,pb_source_v2:80484af3f1e6913c04046d80,2,False,True
pb_omnimath_q4__cfd780ef0c77e7bd,omnimath::omnimath-125,pb_omnimath_q4,pb_source_v2:5f8a23bf42b841fb35355ced,6,False,False
pb_omnimath_q4__8d73126c94f55152,omnimath::omnimath-131,pb_omnimath_q4,pb_source_v2:25ef7779bce9aca2b124467f,1,False,False
pb_omnimath_q4__499e9da3f8af6ceb,omnimath::omnimath-133,pb_omnimath_q4,pb_source_v2:5340761115f6fa470e351bf8,6,False,False
pb_omnimath_q4__0c10116bb383425e,omnimath::omnimath-135,pb_omnimath_q4,pb_source_v2:04e6c1bf3d62f252aec2320e,3,False,False
pb_omnimath_q4__7d59cc88dc80cf36,omnimath::omnimath-136,pb_omnimath_q4,pb_source_v2:09b1ecd536f5fc3b7faf67ff,10,True,True
pb_omnimath_q4__d2e65126358b3871,omnimath::omnimath-138,pb_omnimath_q4,pb_source_v2:1535cf6846512d746638276c,3,True,True
pb_omnimath_q4__49b16e66a52b9f74,omnimath::omnimath-139,pb_omnimath_q4,pb_source_v2:77eb662c92203de34d483273,11,False,False
pb_omnimath_q4__47ddd8e4cfe12b27,omnimath::omnimath-14,pb_omnimath_q4,pb_source_v2:bb5a7b4abeaf468991d96bbe,4,False,False
pb_omnimath_q4__837938b173de6c2c,omnimath::omnimath-144,pb_omnimath_q4,pb_source_v2:da629b2876061362d852f1cb,3,True,True
pb_omnimath_q4__e5b071f3dec1952f,omnimath::omnimath-145,pb_omnimath_q4,pb_source_v2:514b39d72cab30d1fec1ebf6,2,False,False
pb_omnimath_q4__4af6240b5900d7c7,omnimath::omnimath-146,pb_omnimath_q4,pb_source_v2:bdbbf80b869ccb7b83afae7f,6,False,False
pb_omnimath_q4__1d6fcda23d132b96,omnimath::omnimath-150,pb_omnimath_q4,pb_source_v2:1c3686b182f596d8dd11246f,9,False,False
pb_omnimath_q4__94966780ea8bcb26,omnimath::omnimath-151,pb_omnimath_q4,pb_source_v2:4dde23ff8e2a2d9ccdc21365,2,True,True
pb_omnimath_q4__c0acde023b030716,omnimath::omnimath-153,pb_omnimath_q4,pb_source_v2:d3f17dfe44b65fb1cb0bd5e7,2,False,False
pb_omnimath_q4__d0d4b3564b9aa6cd,omnimath::omnimath-154,pb_omnimath_q4,pb_source_v2:aae5ca4720276c87833d18b8,3,True,True
pb_omnimath_q4__6b072efc6b0d2aeb,omnimath::omnimath-157,pb_omnimath_q4,pb_source_v2:15c7050079dccb523465efb9,6,True,True
pb_omnimath_q4__3eb1d355ba3188c6,omnimath::omnimath-158,pb_omnimath_q4,pb_source_v2:b9145ebbe9f6579bf02aecf5,2,False,False
pb_omnimath_q4__f268e58a7507ce25,omnimath::omnimath-165,pb_omnimath_q4,pb_source_v2:da10f3740b60523f46528e59,3,False,True
pb_omnimath_q4__70a42ba331c299b9,omnimath::omnimath-166,pb_omnimath_q4,pb_source_v2:dafcdd9c79ce0d9bfcad8811,8,False,True
pb_omnimath_q4__3229644163ac4d0e,omnimath::omnimath-167,pb_omnimath_q4,pb_source_v2:5719488c70970b62ad77fe25,3,False,True
pb_omnimath_q4__d84d3f05aedf1dd7,omnimath::omnimath-168,pb_omnimath_q4,pb_source_v2:ed35c7a744f81a1d8141954b,2,True,True
pb_omnimath_q4__f33e6cacdca801b0,omnimath::omnimath-171,pb_omnimath_q4,pb_source_v2:facaea322c3b50986bb5770c,8,False,False
pb_omnimath_q4__0bde926c79dafb08,omnimath::omnimath-172,pb_omnimath_q4,pb_source_v2:82a13429f465663e363aacaa,8,True,True
pb_omnimath_q4__bc536c42a4a57108,omnimath::omnimath-174,pb_omnimath_q4,pb_source_v2:77448bc95ce28a2646ed17c9,21,True,True
pb_omnimath_q4__9c1287970531fc79,omnimath::omnimath-176,pb_omnimath_q4,pb_source_v2:70b7a57dec3eaec08f06d5ee,2,True,True
pb_omnimath_q4__ab20a5431a7dec55,omnimath::omnimath-177,pb_omnimath_q4,pb_source_v2:dd5cf68e5a5009f40d5e22cd,4,False,False
pb_omnimath_q4__222fb84fb3c2b21a,omnimath::omnimath-178,pb_omnimath_q4,pb_source_v2:4cea0feaf96a98c3fe94e36d,5,True,True
pb_omnimath_q4__df224f4a0d5b1c7a,omnimath::omnimath-179,pb_omnimath_q4,pb_source_v2:e027f7c0f4d294d56003d335,2,True,True
pb_omnimath_q4__c5d84343a8e6086f,omnimath::omnimath-182,pb_omnimath_q4,pb_source_v2:ed409b97917bb93f2df60182,2,False,False
pb_omnimath_q4__fbd816b3eb534f4c,omnimath::omnimath-184,pb_omnimath_q4,pb_source_v2:0a877ff64d6ca722a903bcfe,1,False,False
pb_omnimath_q4__0ce2bcd8ef581779,omnimath::omnimath-187,pb_omnimath_q4,pb_source_v2:0fe0afb9bf8ad2c91fb02536,6,False,True
pb_omnimath_q4__49bd37f2dcdce9ef,omnimath::omnimath-194,pb_omnimath_q4,pb_source_v2:58fe1199c9279a62ad898984,4,False,False
pb_omnimath_q4__01ad75fffca14b3a,omnimath::omnimath-196,pb_omnimath_q4,pb_source_v2:f846855e22b5062bd52c7e3c,4,False,False
pb_omnimath_q4__25f095d704320951,omnimath::omnimath-197,pb_omnimath_q4,pb_source_v2:716f30fc78ddf930c2147867,4,True,True
pb_omnimath_q4__89de7c28914eff30,omnimath::omnimath-2,pb_omnimath_q4,pb_source_v2:6ec29cd7807bed2037548ed0,1,True,True
pb_omnimath_q4__8858757daba21105,omnimath::omnimath-20,pb_omnimath_q4,pb_source_v2:9d9374a8f420c8904443c9c6,3,False,False
pb_omnimath_q4__ff21033603d8aa84,omnimath::omnimath-202,pb_omnimath_q4,pb_source_v2:8f27269254d3744c5b418a00,3,True,True
pb_omnimath_q4__dfcae2035cd7fa1f,omnimath::omnimath-204,pb_omnimath_q4,pb_source_v2:39583f22b4c7d9519444f188,2,False,False
pb_omnimath_q4__273809a5d03b38a7,omnimath::omnimath-207,pb_omnimath_q4,pb_source_v2:a388abefcb87c7314bd3b265,8,True,True
pb_omnimath_q4__364c2c5e5fb7270c,omnimath::omnimath-208,pb_omnimath_q4,pb_source_v2:fdec140036295909ed81bce8,5,True,True
pb_omnimath_q4__3c62421dc81ae6c9,omnimath::omnimath-21,pb_omnimath_q4,pb_source_v2:516228c35a14d304608d3820,6,True,True
pb_omnimath_q4__39e723cb6264122c,omnimath::omnimath-214,pb_omnimath_q4,pb_source_v2:3776a92a03596b865e66e5f5,2,False,False
pb_omnimath_q4__f6c2a086581a90e9,omnimath::omnimath-215,pb_omnimath_q4,pb_source_v2:9fe72795cfb4c02ebc621dd6,3,True,True
pb_omnimath_q4__a4827806c9ffb47b,omnimath::omnimath-216,pb_omnimath_q4,pb_source_v2:1172af93c922d855d8b5ec33,3,True,True
pb_omnimath_q4__7f06286b2840daa9,omnimath::omnimath-221,pb_omnimath_q4,pb_source_v2:6fc417fd39dea4fcab3b1041,6,True,True
pb_omnimath_q4__db7bccd0451cf759,omnimath::omnimath-222,pb_omnimath_q4,pb_source_v2:524511f10a95e6f12913d2da,5,False,True
pb_omnimath_q4__59c0575f562b6820,omnimath::omnimath-224,pb_omnimath_q4,pb_source_v2:4a5f833f88246a4fd7e122fb,3,False,True
pb_omnimath_q4__a1b7019b0d306711,omnimath::omnimath-225,pb_omnimath_q4,pb_source_v2:bfe7ee3104a26c761d003c3b,4,False,False
pb_omnimath_q4__7869a065eb9f9c3d,omnimath::omnimath-227,pb_omnimath_q4,pb_source_v2:806fb83610be0fc0758643d2,3,True,True
pb_omnimath_q4__9f36532a98074bb5,omnimath::omnimath-232,pb_omnimath_q4,pb_source_v2:80d0e7f17cde3518f5d8a774,3,False,False
pb_omnimath_q4__e3db1604141064b1,omnimath::omnimath-234,pb_omnimath_q4,pb_source_v2:fa907dc07ae0b8787a5a2c34,5,False,True
pb_omnimath_q4__dbd1d40fe971cb49,omnimath::omnimath-241,pb_omnimath_q4,pb_source_v2:d2cec1fe8f1a35b63e012ed6,3,False,True
pb_omnimath_q4__0f69fba3114686f6,omnimath::omnimath-25,pb_omnimath_q4,pb_source_v2:0745eee164a867001eb1497a,6,False,False
pb_omnimath_q4__1fcaa0160e12900a,omnimath::omnimath-250,pb_omnimath_q4,pb_source_v2:73206b6859abc2c02d24f178,1,False,False
pb_omnimath_q4__cdf855d83c553690,omnimath::omnimath-253,pb_omnimath_q4,pb_source_v2:19d86aa9f86a3d83a329be49,7,True,True
pb_omnimath_q4__ca1deaceaa119ef5,omnimath::omnimath-255,pb_omnimath_q4,pb_source_v2:0e70ed35283b1a3de417f6bb,3,True,True
pb_omnimath_q4__b20c1e4a2b5dcf1f,omnimath::omnimath-256,pb_omnimath_q4,pb_source_v2:7568a40acad07a31728e60da,6,True,True
pb_omnimath_q4__71fc42c052af66a4,omnimath::omnimath-257,pb_omnimath_q4,pb_source_v2:0778de32d2895dea2fd1a780,2,True,True
pb_omnimath_q4__ebc8695d73f2ec94,omnimath::omnimath-259,pb_omnimath_q4,pb_source_v2:17aadee5bee38532343355e9,7,False,False
pb_omnimath_q4__198cc9432f0ae117,omnimath::omnimath-260,pb_omnimath_q4,pb_source_v2:1fb288395c5620ac5c7357c8,5,False,True
pb_omnimath_q4__065103a2cb89183d,omnimath::omnimath-262,pb_omnimath_q4,pb_source_v2:fa9bed853fe0b2924ce6c074,2,False,False
pb_omnimath_q4__926ee84b73d82e2f,omnimath::omnimath-263,pb_omnimath_q4,pb_source_v2:6cf694507e8822ac435d9da0,4,False,False
pb_omnimath_q4__0e6012ec03fb084f,omnimath::omnimath-264,pb_omnimath_q4,pb_source_v2:1f6951288c655d3d993b76c1,3,False,False
pb_omnimath_q4__606c437264331a8d,omnimath::omnimath-266,pb_omnimath_q4,pb_source_v2:2686a052d3ec2498d68ca8d8,6,True,True
pb_omnimath_q4__8d10726c37e3afd4,omnimath::omnimath-276,pb_omnimath_q4,pb_source_v2:fc4a8c969092e9e1ade65104,4,True,True
pb_omnimath_q4__f7d734072634bc99,omnimath::omnimath-279,pb_omnimath_q4,pb_source_v2:5b6b12a36d41aba9ce6a88e9,5,True,True
pb_omnimath_q4__3c2b306870cc05b7,omnimath::omnimath-285,pb_omnimath_q4,pb_source_v2:ba090dc65c7f10633fa17478,4,False,False
pb_omnimath_q4__dac40e95e1e530f1,omnimath::omnimath-286,pb_omnimath_q4,pb_source_v2:96f1b5fea04bae121d3604ff,9,True,True
pb_omnimath_q4__94016a80bb55715e,omnimath::omnimath-287,pb_omnimath_q4,pb_source_v2:e06ac9630ca3eccb86db0dab,1,False,True
pb_omnimath_q4__af26a5e96f28d262,omnimath::omnimath-288,pb_omnimath_q4,pb_source_v2:d90d6afc9283ce27c75d6e50,4,True,True
pb_omnimath_q4__a3ee9016bbdc8867,omnimath::omnimath-30,pb_omnimath_q4,pb_source_v2:798df80c40f86f99b4734835,6,False,False
pb_omnimath_q4__9a18e471d1d71b94,omnimath::omnimath-301,pb_omnimath_q4,pb_source_v2:5054a57adb3712d3f1155b40,11,False,False
pb_omnimath_q4__ab2a6e6b15f5bcb7,omnimath::omnimath-302,pb_omnimath_q4,pb_source_v2:d5634e55e1448a215675be9b,11,True,True
pb_omnimath_q4__638cde52814727b1,omnimath::omnimath-304,pb_omnimath_q4,pb_source_v2:98faab591b83fe9b385c6682,8,True,True
pb_omnimath_q4__f24b77f7c17c0123,omnimath::omnimath-307,pb_omnimath_q4,pb_source_v2:2cdbcd403fd57cb9e3487d35,3,True,True
pb_omnimath_q4__4db2f2c6674d99de,omnimath::omnimath-311,pb_omnimath_q4,pb_source_v2:21d7dce3a3cb3365b35a1f96,6,False,False
pb_omnimath_q4__611ebde032815e8f,omnimath::omnimath-312,pb_omnimath_q4,pb_source_v2:6fddb4dd8fac2703cdaf48ad,4,False,False
pb_omnimath_q4__d4c2346cfb965326,omnimath::omnimath-313,pb_omnimath_q4,pb_source_v2:09512184b3d9046d4b588d4a,6,True,True
pb_omnimath_q4__ba3e07f17b30ed9f,omnimath::omnimath-315,pb_omnimath_q4,pb_source_v2:ddb57fa7852426e46fd6da35,2,True,True
pb_omnimath_q4__36c815df56bd4069,omnimath::omnimath-321,pb_omnimath_q4,pb_source_v2:132efb3d5e4d42d85bda871e,1,False,False
pb_omnimath_q4__653a721cceabd485,omnimath::omnimath-323,pb_omnimath_q4,pb_source_v2:aaedd663237ca709006cd07b,3,False,False
pb_omnimath_q4__6e6181ff80f19be8,omnimath::omnimath-324,pb_omnimath_q4,pb_source_v2:0145a47c44ed886f8c0c60d9,3,True,True
pb_omnimath_q4__898e0c49a9dac83e,omnimath::omnimath-325,pb_omnimath_q4,pb_source_v2:1d349a11b97907862b088b66,8,False,True
pb_omnimath_q4__114339a3eee7818c,omnimath::omnimath-328,pb_omnimath_q4,pb_source_v2:565672919d65cb885112f799,6,False,False
pb_omnimath_q4__17a9efa2c89a10bd,omnimath::omnimath-329,pb_omnimath_q4,pb_source_v2:376b6c0b65e61433783bef1d,9,True,True
pb_omnimath_q4__03bc18068bdba392,omnimath::omnimath-33,pb_omnimath_q4,pb_source_v2:ce8895bed38c31ab7c6f606e,5,False,False
pb_omnimath_q4__6162f2a30e8a9474,omnimath::omnimath-330,pb_omnimath_q4,pb_source_v2:ebcd91c8dffa7ebedf1ec5f5,2,False,False
pb_omnimath_q4__47608f5db92f60c1,omnimath::omnimath-331,pb_omnimath_q4,pb_source_v2:e68acf5da90efa2afd6fef8d,1,True,True
pb_omnimath_q4__f3eee1b7553be9d9,omnimath::omnimath-332,pb_omnimath_q4,pb_source_v2:269a65ffdf7df30be0ae0803,2,False,True
pb_omnimath_q4__5cc533c7d3b75c17,omnimath::omnimath-337,pb_omnimath_q4,pb_source_v2:9e0f84648e9b543bc9714779,2,False,False
pb_omnimath_q4__4b4e121f29b6094d,omnimath::omnimath-339,pb_omnimath_q4,pb_source_v2:dcc64605ba10e2b658508d24,2,False,False
pb_omnimath_q4__8eda1b0983fc6d99,omnimath::omnimath-340,pb_omnimath_q4,pb_source_v2:4ec2c47280162375d4177c7b,3,True,True
pb_omnimath_q4__459bc11eb1a8a387,omnimath::omnimath-343,pb_omnimath_q4,pb_source_v2:1a0829b0417f591dcf8392f4,4,False,False
pb_omnimath_q4__93051680170d2d50,omnimath::omnimath-344,pb_omnimath_q4,pb_source_v2:d2508516e7b8ae83aea3be9f,3,True,True
pb_omnimath_q4__6999bdcb67065eaf,omnimath::omnimath-345,pb_omnimath_q4,pb_source_v2:ec5d9654107ab668c19122ac,2,False,False
pb_omnimath_q4__49f7b6851de76766,omnimath::omnimath-352,pb_omnimath_q4,pb_source_v2:7a3abb6ad4628dc276f1527f,3,True,True
pb_omnimath_q4__e9871746ea7f6575,omnimath::omnimath-353,pb_omnimath_q4,pb_source_v2:9d6d42980ec5fc8fc7484b9e,2,True,True
pb_omnimath_q4__5beac3281942e235,omnimath::omnimath-355,pb_omnimath_q4,pb_source_v2:0464312f47c5f6de2b338f77,4,True,True
pb_omnimath_q4__e1de156a3a66eff1,omnimath::omnimath-356,pb_omnimath_q4,pb_source_v2:55a1ef4aed00f58bdee2f089,5,False,False
pb_omnimath_q4__b0cd08bba5a1c3d3,omnimath::omnimath-36,pb_omnimath_q4,pb_source_v2:d6c83b5f5802c68104967010,5,True,True
pb_omnimath_q4__f49b1ef8bb60b6f1,omnimath::omnimath-362,pb_omnimath_q4,pb_source_v2:b9446f48b3205c34bc1fbb3c,2,False,True
pb_omnimath_q4__0f58a828f17927ea,omnimath::omnimath-364,pb_omnimath_q4,pb_source_v2:8db7a52b5d941cd26e391c3e,9,True,True
pb_omnimath_q4__37df42b413e85813,omnimath::omnimath-366,pb_omnimath_q4,pb_source_v2:618c92a02134e139efa3203d,4,False,False
pb_omnimath_q4__bbc30c485283ac98,omnimath::omnimath-367,pb_omnimath_q4,pb_source_v2:6b7fa29643f7ab0e6810b1ec,2,False,False
pb_omnimath_q4__02d3b9b32037a8cf,omnimath::omnimath-37,pb_omnimath_q4,pb_source_v2:ccaf15d8e39e359f271e2a55,2,False,False
pb_omnimath_q4__2de6bbde280192db,omnimath::omnimath-372,pb_omnimath_q4,pb_source_v2:af57e16927fc94d6fc1c2bb0,2,False,False
pb_omnimath_q4__a8384ee6f0a5cb6e,omnimath::omnimath-374,pb_omnimath_q4,pb_source_v2:4fa6f38ad8b91dc1eed58c10,1,False,False
pb_omnimath_q4__5d9bc8943c547413,omnimath::omnimath-38,pb_omnimath_q4,pb_source_v2:b77d81ff576e15dfa48e1024,3,False,True
pb_omnimath_q4__f1e574f509dc5ac4,omnimath::omnimath-381,pb_omnimath_q4,pb_source_v2:d39b36db53181c3102b54bab,4,False,False
pb_omnimath_q4__ee7159ae57b019af,omnimath::omnimath-382,pb_omnimath_q4,pb_source_v2:65b88a96997de1362445636a,2,False,False
pb_omnimath_q4__83b9b4f54343cc21,omnimath::omnimath-389,pb_omnimath_q4,pb_source_v2:465fe66aeb67d0b0d0ca9ead,3,True,True
pb_omnimath_q4__5bc87cdf0c6b0b87,omnimath::omnimath-39,pb_omnimath_q4,pb_source_v2:48b29c19d6ec87a67c387145,2,False,False
pb_omnimath_q4__c04335161740d058,omnimath::omnimath-392,pb_omnimath_q4,pb_source_v2:053ff3270f93e36d7605eaed,7,False,False
pb_omnimath_q4__4b6375ef2ca81ca3,omnimath::omnimath-393,pb_omnimath_q4,pb_source_v2:c45d5bc5295535f686578a92,4,True,True
pb_omnimath_q4__a1a1c137ccb9ca30,omnimath::omnimath-397,pb_omnimath_q4,pb_source_v2:a653eda8bb7862ed08cfbb66,5,True,True
pb_omnimath_q4__715a63e1807d8864,omnimath::omnimath-398,pb_omnimath_q4,pb_source_v2:7a66724f8fa3aba1ab55ebc3,3,True,True
pb_omnimath_q4__094643dca189db39,omnimath::omnimath-399,pb_omnimath_q4,pb_source_v2:9be90bc2554327389c1c28a9,4,False,False
pb_omnimath_q4__59687ebe911b21f1,omnimath::omnimath-400,pb_omnimath_q4,pb_source_v2:2ad77d69e9f6c07f1a25a92d,4,False,False
pb_omnimath_q4__97a2bc55dbf56d63,omnimath::omnimath-401,pb_omnimath_q4,pb_source_v2:af80de7eb4b7e3018b870d82,5,False,False
pb_omnimath_q4__4dadf013ff00d890,omnimath::omnimath-403,pb_omnimath_q4,pb_source_v2:cf8f1a6c37d44d60e202bf62,12,False,False
pb_omnimath_q4__22912f54e8ff8837,omnimath::omnimath-404,pb_omnimath_q4,pb_source_v2:a385faec2961a28471f3dde1,2,False,False
pb_omnimath_q4__c1c8cf6e0729ae61,omnimath::omnimath-405,pb_omnimath_q4,pb_source_v2:3f19498bcf5908a7e23b19df,3,False,False
pb_omnimath_q4__bd137637b03fa45f,omnimath::omnimath-406,pb_omnimath_q4,pb_source_v2:de362aad6d3a5e145c653e46,4,False,False
pb_omnimath_q4__1dde9a2c46c1eda2,omnimath::omnimath-412,pb_omnimath_q4,pb_source_v2:9b55c8c93216b5d00ea81714,1,False,False
pb_omnimath_q4__ec98a6f3e26e17fd,omnimath::omnimath-413,pb_omnimath_q4,pb_source_v2:a863998b378a203121a44ee3,7,True,True
pb_omnimath_q4__4c9677f9474352e3,omnimath::omnimath-414,pb_omnimath_q4,pb_source_v2:e8231e77c035fe7f92e3c8f0,3,False,True
pb_omnimath_q4__a43276d318ca1a58,omnimath::omnimath-415,pb_omnimath_q4,pb_source_v2:2ecb59063c7e97de1a4d96aa,4,True,True
pb_omnimath_q4__c82c6297ec58b1f8,omnimath::omnimath-416,pb_omnimath_q4,pb_source_v2:d37702ecec9a6c714106916c,11,True,True
pb_omnimath_q4__7de4f7b7bfffb21d,omnimath::omnimath-418,pb_omnimath_q4,pb_source_v2:8c7cbd29caa9e114040decc9,3,True,True
pb_omnimath_q4__cd7a81bced2524db,omnimath::omnimath-419,pb_omnimath_q4,pb_source_v2:db7bbde1416d9d07e6ca1cb8,2,True,True
pb_omnimath_q4__2bbe8a70143e4283,omnimath::omnimath-422,pb_omnimath_q4,pb_source_v2:22e97fd52854b1135bdbb48d,5,True,True
pb_omnimath_q4__fcc589205d98ffb3,omnimath::omnimath-423,pb_omnimath_q4,pb_source_v2:acb317edc7633d1ffe91410c,2,False,False
pb_omnimath_q4__8c9f6b6042592ef4,omnimath::omnimath-425,pb_omnimath_q4,pb_source_v2:709bd7a4f27e5e772b354ce1,8,False,False
pb_omnimath_q4__c44316ddce30e749,omnimath::omnimath-426,pb_omnimath_q4,pb_source_v2:06768c2967d463ef7384e59c,5,True,True
pb_omnimath_q4__a093a1b7e0d0b2a7,omnimath::omnimath-427,pb_omnimath_q4,pb_source_v2:04d39551a4d50cea16be3a3c,2,True,True
pb_omnimath_q4__33a6c99e6583b408,omnimath::omnimath-429,pb_omnimath_q4,pb_source_v2:96c356a8f689fa3b5ffe63ee,3,True,True
pb_omnimath_q4__336cb0bfc7f2d889,omnimath::omnimath-43,pb_omnimath_q4,pb_source_v2:33ae0552f82b3c13a79081f9,5,False,False
