budget,cell_id,family,group,is_final,label_error,length_band,method,score,trace_id,trace_length,unit_index
32,processbench_math__qwen25math_7b,math,math-272,False,1,128_511,iu28_no_length,0.19015920677906933,math-272,475,23
32,processbench_math__qwen25math_7b,math,math-272,False,1,128_511,cusum_swvar_equal,-2.2799456543091416,math-272,475,23
64,processbench_math__qwen25math_7b,math,math-272,False,1,128_511,deepconf_entropy_w64,0.21627919269012355,math-272,475,23
64,processbench_math__qwen25math_7b,math,math-272,False,1,128_511,iu28_no_length,0.8751094293454794,math-272,475,23
64,processbench_math__qwen25math_7b,math,math-272,False,1,128_511,cusum_swvar_equal,-0.8365794800732178,math-272,475,23
128,processbench_math__qwen25math_7b,math,math-272,False,1,128_511,deepconf_entropy_w64,0.27129488699564475,math-272,475,23
128,processbench_math__qwen25math_7b,math,math-272,False,1,128_511,iu28_no_length,0.8757477774481139,math-272,475,23
128,processbench_math__qwen25math_7b,math,math-272,False,1,128_511,cusum_swvar_equal,-0.8645566861805416,math-272,475,23
256,processbench_math__qwen25math_7b,math,math-272,False,1,128_511,deepconf_entropy_w64,0.27129488699564475,math-272,475,23
256,processbench_math__qwen25math_7b,math,math-272,False,1,128_511,iu28_no_length,0.8785026697892296,math-272,475,23
256,processbench_math__qwen25math_7b,math,math-272,False,1,128_511,cusum_swvar_equal,-0.7510232237968524,math-272,475,23
475,processbench_math__qwen25math_7b,math,math-272,True,1,128_511,deepconf_entropy_w64,0.27129488699564475,math-272,475,23
475,processbench_math__qwen25math_7b,math,math-272,True,1,128_511,iu28_no_length,0.8786240642884604,math-272,475,23
475,processbench_math__qwen25math_7b,math,math-272,True,1,128_511,cusum_swvar_equal,-0.7235719295112799,math-272,475,23
16,processbench_math__qwen25math_7b,math,math-275,False,1,ge512,deepconf_entropy_w64,0.0802633337831633,math-275,1778,25
16,processbench_math__qwen25math_7b,math,math-275,False,1,ge512,iu28_no_length,0.1817545115067515,math-275,1778,25
16,processbench_math__qwen25math_7b,math,math-275,False,1,ge512,cusum_swvar_equal,-2.144506419550477,math-275,1778,25
32,processbench_math__qwen25math_7b,math,math-275,False,1,ge512,deepconf_entropy_w64,0.07919201951633068,math-275,1778,25
32,processbench_math__qwen25math_7b,math,math-275,False,1,ge512,iu28_no_length,0.25420341975305105,math-275,1778,25
32,processbench_math__qwen25math_7b,math,math-275,False,1,ge512,cusum_swvar_equal,-2.0995771330196735,math-275,1778,25
64,processbench_math__qwen25math_7b,math,math-275,False,1,ge512,deepconf_entropy_w64,0.1969175195205668,math-275,1778,25
64,processbench_math__qwen25math_7b,math,math-275,False,1,ge512,iu28_no_length,0.6299198252902556,math-275,1778,25
64,processbench_math__qwen25math_7b,math,math-275,False,1,ge512,cusum_swvar_equal,-1.2131205260682223,math-275,1778,25
128,processbench_math__qwen25math_7b,math,math-275,False,1,ge512,deepconf_entropy_w64,0.3018726656968563,math-275,1778,25
128,processbench_math__qwen25math_7b,math,math-275,False,1,ge512,iu28_no_length,0.6308308201196542,math-275,1778,25
128,processbench_math__qwen25math_7b,math,math-275,False,1,ge512,cusum_swvar_equal,-1.2001756354292266,math-275,1778,25
256,processbench_math__qwen25math_7b,math,math-275,False,1,ge512,deepconf_entropy_w64,0.5145628134240878,math-275,1778,25
256,processbench_math__qwen25math_7b,math,math-275,False,1,ge512,iu28_no_length,0.9626141978969162,math-275,1778,25
256,processbench_math__qwen25math_7b,math,math-275,False,1,ge512,cusum_swvar_equal,0.1334219985108687,math-275,1778,25
512,processbench_math__qwen25math_7b,math,math-275,False,1,ge512,deepconf_entropy_w64,0.5583605979758484,math-275,1778,25
512,processbench_math__qwen25math_7b,math,math-275,False,1,ge512,iu28_no_length,0.9626536184571651,math-275,1778,25
512,processbench_math__qwen25math_7b,math,math-275,False,1,ge512,cusum_swvar_equal,0.4924729584472941,math-275,1778,25
1778,processbench_math__qwen25math_7b,math,math-275,True,1,ge512,deepconf_entropy_w64,0.5583605979758484,math-275,1778,25
1778,processbench_math__qwen25math_7b,math,math-275,True,1,ge512,iu28_no_length,0.9527192011123681,math-275,1778,25
1778,processbench_math__qwen25math_7b,math,math-275,True,1,ge512,cusum_swvar_equal,1.6243104764870397,math-275,1778,25
16,processbench_math__qwen25math_7b,math,math-276,False,1,128_511,deepconf_entropy_w64,0.16007509602823689,math-276,443,26
16,processbench_math__qwen25math_7b,math,math-276,False,1,128_511,iu28_no_length,0.10077090913197478,math-276,443,26
16,processbench_math__qwen25math_7b,math,math-276,False,1,128_511,cusum_swvar_equal,-2.1104503000216477,math-276,443,26
32,processbench_math__qwen25math_7b,math,math-276,False,1,128_511,deepconf_entropy_w64,0.2517567969393468,math-276,443,26
32,processbench_math__qwen25math_7b,math,math-276,False,1,128_511,iu28_no_length,1.0169158560213256,math-276,443,26
32,processbench_math__qwen25math_7b,math,math-276,False,1,128_511,cusum_swvar_equal,-1.2624014771903789,math-276,443,26
64,processbench_math__qwen25math_7b,math,math-276,False,1,128_511,deepconf_entropy_w64,0.3323536859538603,math-276,443,26
64,processbench_math__qwen25math_7b,math,math-276,False,1,128_511,iu28_no_length,1.0266123690522333,math-276,443,26
64,processbench_math__qwen25math_7b,math,math-276,False,1,128_511,cusum_swvar_equal,-0.5358838126060909,math-276,443,26
128,processbench_math__qwen25math_7b,math,math-276,False,1,128_511,deepconf_entropy_w64,0.5104225277239544,math-276,443,26
128,processbench_math__qwen25math_7b,math,math-276,False,1,128_511,iu28_no_length,1.0280467145086052,math-276,443,26
128,processbench_math__qwen25math_7b,math,math-276,False,1,128_511,cusum_swvar_equal,-0.3502025964921876,math-276,443,26
256,processbench_math__qwen25math_7b,math,math-276,False,1,128_511,deepconf_entropy_w64,0.8188298608349244,math-276,443,26
256,processbench_math__qwen25math_7b,math,math-276,False,1,128_511,iu28_no_length,1.2434520778211962,math-276,443,26
256,processbench_math__qwen25math_7b,math,math-276,False,1,128_511,cusum_swvar_equal,0.02056348226134333,math-276,443,26
443,processbench_math__qwen25math_7b,math,math-276,True,1,128_511,deepconf_entropy_w64,0.8188298608349244,math-276,443,26
443,processbench_math__qwen25math_7b,math,math-276,True,1,128_511,iu28_no_length,1.2355241837621809,math-276,443,26
443,processbench_math__qwen25math_7b,math,math-276,True,1,128_511,cusum_swvar_equal,0.6633372601758687,math-276,443,26
16,processbench_math__qwen25math_7b,math,math-278,False,1,ge512,deepconf_entropy_w64,0.18274648680795202,math-278,857,27
16,processbench_math__qwen25math_7b,math,math-278,False,1,ge512,iu28_no_length,0.3420764463350395,math-278,857,27
16,processbench_math__qwen25math_7b,math,math-278,False,1,ge512,cusum_swvar_equal,-2.0898390334637194,math-278,857,27
32,processbench_math__qwen25math_7b,math,math-278,False,1,ge512,deepconf_entropy_w64,0.14557569223239375,math-278,857,27
32,processbench_math__qwen25math_7b,math,math-278,False,1,ge512,iu28_no_length,0.3811775855269441,math-278,857,27
32,processbench_math__qwen25math_7b,math,math-278,False,1,ge512,cusum_swvar_equal,-2.0042237731843797,math-278,857,27
64,processbench_math__qwen25math_7b,math,math-278,False,1,ge512,deepconf_entropy_w64,0.32784967961321393,math-278,857,27
64,processbench_math__qwen25math_7b,math,math-278,False,1,ge512,iu28_no_length,0.94994691608724,math-278,857,27
64,processbench_math__qwen25math_7b,math,math-278,False,1,ge512,cusum_swvar_equal,-0.9633703141770007,math-278,857,27
128,processbench_math__qwen25math_7b,math,math-278,False,1,ge512,deepconf_entropy_w64,0.36011199239771025,math-278,857,27
128,processbench_math__qwen25math_7b,math,math-278,False,1,ge512,iu28_no_length,0.9491161204772925,math-278,857,27
128,processbench_math__qwen25math_7b,math,math-278,False,1,ge512,cusum_swvar_equal,-0.9809019804651887,math-278,857,27
256,processbench_math__qwen25math_7b,math,math-278,False,1,ge512,deepconf_entropy_w64,0.5497963181389964,math-278,857,27
256,processbench_math__qwen25math_7b,math,math-278,False,1,ge512,iu28_no_length,1.0243154767903213,math-278,857,27
256,processbench_math__qwen25math_7b,math,math-278,False,1,ge512,cusum_swvar_equal,-0.1978737348655733,math-278,857,27
512,processbench_math__qwen25math_7b,math,math-278,False,1,ge512,deepconf_entropy_w64,0.5497963181389964,math-278,857,27
512,processbench_math__qwen25math_7b,math,math-278,False,1,ge512,iu28_no_length,1.0225211299757886,math-278,857,27
512,processbench_math__qwen25math_7b,math,math-278,False,1,ge512,cusum_swvar_equal,0.1498590011417284,math-278,857,27
857,processbench_math__qwen25math_7b,math,math-278,True,1,ge512,deepconf_entropy_w64,0.7532603220565512,math-278,857,27
857,processbench_math__qwen25math_7b,math,math-278,True,1,ge512,iu28_no_length,1.1694917857875309,math-278,857,27
857,processbench_math__qwen25math_7b,math,math-278,True,1,ge512,cusum_swvar_equal,0.380211165215274,math-278,857,27
16,processbench_math__qwen25math_7b,math,math-279,False,1,ge512,deepconf_entropy_w64,0.07630146454522718,math-279,821,28
16,processbench_math__qwen25math_7b,math,math-279,False,1,ge512,iu28_no_length,0.2287496230411561,math-279,821,28
16,processbench_math__qwen25math_7b,math,math-279,False,1,ge512,cusum_swvar_equal,-2.177123222587984,math-279,821,28
32,processbench_math__qwen25math_7b,math,math-279,False,1,ge512,deepconf_entropy_w64,0.038150788938636125,math-279,821,28
32,processbench_math__qwen25math_7b,math,math-279,False,1,ge512,iu28_no_length,0.2754012036975542,math-279,821,28
32,processbench_math__qwen25math_7b,math,math-279,False,1,ge512,cusum_swvar_equal,-2.170377651938621,math-279,821,28
64,processbench_math__qwen25math_7b,math,math-279,False,1,ge512,deepconf_entropy_w64,0.21938680736251162,math-279,821,28
64,processbench_math__qwen25math_7b,math,math-279,False,1,ge512,iu28_no_length,0.8641057454907284,math-279,821,28
64,processbench_math__qwen25math_7b,math,math-279,False,1,ge512,cusum_swvar_equal,-0.7209660134339297,math-279,821,28
128,processbench_math__qwen25math_7b,math,math-279,False,1,ge512,deepconf_entropy_w64,0.3190811742825015,math-279,821,28
128,processbench_math__qwen25math_7b,math,math-279,False,1,ge512,iu28_no_length,0.8639969323282772,math-279,821,28
128,processbench_math__qwen25math_7b,math,math-279,False,1,ge512,cusum_swvar_equal,-0.7313580357184437,math-279,821,28
256,processbench_math__qwen25math_7b,math,math-279,False,1,ge512,deepconf_entropy_w64,0.3190811742825015,math-279,821,28
256,processbench_math__qwen25math_7b,math,math-279,False,1,ge512,iu28_no_length,0.8794643740675915,math-279,821,28
256,processbench_math__qwen25math_7b,math,math-279,False,1,ge512,cusum_swvar_equal,-0.5749788353091752,math-279,821,28
512,processbench_math__qwen25math_7b,math,math-279,False,1,ge512,deepconf_entropy_w64,0.3190811742825015,math-279,821,28
512,processbench_math__qwen25math_7b,math,math-279,False,1,ge512,iu28_no_length,0.9625085198455321,math-279,821,28
512,processbench_math__qwen25math_7b,math,math-279,False,1,ge512,cusum_swvar_equal,-0.35162633324216913,math-279,821,28
821,processbench_math__qwen25math_7b,math,math-279,True,1,ge512,deepconf_entropy_w64,0.7405870634222071,math-279,821,28
821,processbench_math__qwen25math_7b,math,math-279,True,1,ge512,iu28_no_length,1.2691946643911596,math-279,821,28
821,processbench_math__qwen25math_7b,math,math-279,True,1,ge512,cusum_swvar_equal,0.8309979032578149,math-279,821,28
16,processbench_math__qwen25math_7b,math,math-317,False,1,ge512,deepconf_entropy_w64,0.2618364539766591,math-317,693,30
16,processbench_math__qwen25math_7b,math,math-317,False,1,ge512,iu28_no_length,0.5787563980048648,math-317,693,30
16,processbench_math__qwen25math_7b,math,math-317,False,1,ge512,cusum_swvar_equal,-1.623169860488312,math-317,693,30
32,processbench_math__qwen25math_7b,math,math-317,False,1,ge512,deepconf_entropy_w64,0.13091982517776607,math-317,693,30
32,processbench_math__qwen25math_7b,math,math-317,False,1,ge512,iu28_no_length,0.627248698118135,math-317,693,30
32,processbench_math__qwen25math_7b,math,math-317,False,1,ge512,cusum_swvar_equal,-1.5595942204808626,math-317,693,30
64,processbench_math__qwen25math_7b,math,math-317,False,1,ge512,deepconf_entropy_w64,0.22548649198164578,math-317,693,30
64,processbench_math__qwen25math_7b,math,math-317,False,1,ge512,iu28_no_length,0.8276061843376059,math-317,693,30
64,processbench_math__qwen25math_7b,math,math-317,False,1,ge512,cusum_swvar_equal,-0.557278442070161,math-317,693,30
128,processbench_math__qwen25math_7b,math,math-317,False,1,ge512,deepconf_entropy_w64,0.44082884444291,math-317,693,30
128,processbench_math__qwen25math_7b,math,math-317,False,1,ge512,iu28_no_length,0.8282885156142574,math-317,693,30
128,processbench_math__qwen25math_7b,math,math-317,False,1,ge512,cusum_swvar_equal,-0.5129786608534317,math-317,693,30
256,processbench_math__qwen25math_7b,math,math-317,False,1,ge512,deepconf_entropy_w64,0.44082884444291,math-317,693,30
256,processbench_math__qwen25math_7b,math,math-317,False,1,ge512,iu28_no_length,0.8192161739146602,math-317,693,30
256,processbench_math__qwen25math_7b,math,math-317,False,1,ge512,cusum_swvar_equal,-0.41775333177795926,math-317,693,30
512,processbench_math__qwen25math_7b,math,math-317,False,1,ge512,deepconf_entropy_w64,0.44082884444291,math-317,693,30
512,processbench_math__qwen25math_7b,math,math-317,False,1,ge512,iu28_no_length,0.8470601427642693,math-317,693,30
512,processbench_math__qwen25math_7b,math,math-317,False,1,ge512,cusum_swvar_equal,-0.24001010169884424,math-317,693,30
693,processbench_math__qwen25math_7b,math,math-317,True,1,ge512,deepconf_entropy_w64,0.44082884444291,math-317,693,30
693,processbench_math__qwen25math_7b,math,math-317,True,1,ge512,iu28_no_length,0.8480198097738343,math-317,693,30
693,processbench_math__qwen25math_7b,math,math-317,True,1,ge512,cusum_swvar_equal,-0.14909609462168788,math-317,693,30
16,processbench_math__qwen25math_7b,math,math-370,False,1,ge512,deepconf_entropy_w64,0.37864660492459734,math-370,1445,33
16,processbench_math__qwen25math_7b,math,math-370,False,1,ge512,iu28_no_length,0.2773071622136004,math-370,1445,33
16,processbench_math__qwen25math_7b,math,math-370,False,1,ge512,cusum_swvar_equal,-1.8217955333946256,math-370,1445,33
32,processbench_math__qwen25math_7b,math,math-370,False,1,ge512,deepconf_entropy_w64,0.42619756256408436,math-370,1445,33
32,processbench_math__qwen25math_7b,math,math-370,False,1,ge512,iu28_no_length,0.6408065939698004,math-370,1445,33
32,processbench_math__qwen25math_7b,math,math-370,False,1,ge512,cusum_swvar_equal,-1.3884318988008988,math-370,1445,33
64,processbench_math__qwen25math_7b,math,math-370,False,1,ge512,deepconf_entropy_w64,0.3320094075691769,math-370,1445,33
64,processbench_math__qwen25math_7b,math,math-370,False,1,ge512,iu28_no_length,0.8338624895160028,math-370,1445,33
64,processbench_math__qwen25math_7b,math,math-370,False,1,ge512,cusum_swvar_equal,-1.2695694761654022,math-370,1445,33
128,processbench_math__qwen25math_7b,math,math-370,False,1,ge512,deepconf_entropy_w64,0.33295796215027723,math-370,1445,33
128,processbench_math__qwen25math_7b,math,math-370,False,1,ge512,iu28_no_length,1.0571149059092269,math-370,1445,33
128,processbench_math__qwen25math_7b,math,math-370,False,1,ge512,cusum_swvar_equal,-0.48316162360093495,math-370,1445,33
256,processbench_math__qwen25math_7b,math,math-370,False,1,ge512,deepconf_entropy_w64,0.33295796215027723,math-370,1445,33
256,processbench_math__qwen25math_7b,math,math-370,False,1,ge512,iu28_no_length,1.1241880084215579,math-370,1445,33
256,processbench_math__qwen25math_7b,math,math-370,False,1,ge512,cusum_swvar_equal,-0.363494511613361,math-370,1445,33
512,processbench_math__qwen25math_7b,math,math-370,False,1,ge512,deepconf_entropy_w64,0.33295796215027723,math-370,1445,33
512,processbench_math__qwen25math_7b,math,math-370,False,1,ge512,iu28_no_length,1.1687305102018186,math-370,1445,33
512,processbench_math__qwen25math_7b,math,math-370,False,1,ge512,cusum_swvar_equal,-0.01852203064062123,math-370,1445,33
1445,processbench_math__qwen25math_7b,math,math-370,True,1,ge512,deepconf_entropy_w64,0.3974022124863268,math-370,1445,33
1445,processbench_math__qwen25math_7b,math,math-370,True,1,ge512,iu28_no_length,1.2131221218845356,math-370,1445,33
1445,processbench_math__qwen25math_7b,math,math-370,True,1,ge512,cusum_swvar_equal,0.5021237342533496,math-370,1445,33
16,processbench_math__qwen25math_7b,math,math-388,False,1,ge512,deepconf_entropy_w64,0.030975465467633967,math-388,1044,35
16,processbench_math__qwen25math_7b,math,math-388,False,1,ge512,iu28_no_length,-0.13424704957691438,math-388,1044,35
16,processbench_math__qwen25math_7b,math,math-388,False,1,ge512,cusum_swvar_equal,-2.4007648622654574,math-388,1044,35
32,processbench_math__qwen25math_7b,math,math-388,False,1,ge512,deepconf_entropy_w64,0.046219370918748004,math-388,1044,35
