cell,model,dataset,n_problems,acc,subset,method,n_feats,anchor,auroc_X,lo,hi,n_rows,valid_rate,published_Y,Y_method,delta_X_minus_Y,head_to_head,flipped
rag_hotpotqa_llama70b,meta-llama/Llama-3.3-70B-Instruct,lciteeval_hotpotqa,240,0.075,GOOD_5+energy,lsml,9,epr,0.6792,0.5496,0.803,240,1.0,,,,,False
rag_hotpotqa_llama70b,meta-llama/Llama-3.3-70B-Instruct,lciteeval_hotpotqa,240,0.075,GOOD_5+energy,upcr,9,epr,0.6929,0.5767,0.8036,240,1.0,,,,,False
rag_hotpotqa_llama70b,meta-llama/Llama-3.3-70B-Instruct,lciteeval_hotpotqa,240,0.075,GOOD_5+logprob,lsml,8,epr,0.7688,0.6573,0.8717,240,1.0,,,,,False
rag_hotpotqa_llama70b,meta-llama/Llama-3.3-70B-Instruct,lciteeval_hotpotqa,240,0.075,GOOD_5+logprob,upcr,8,epr,0.8066,0.6926,0.9069,240,1.0,,,,,False
rag_hotpotqa_llama70b,meta-llama/Llama-3.3-70B-Instruct,lciteeval_hotpotqa,240,0.075,GOOD_5,lsml,5,cusum_max,0.6769,0.5638,0.781,240,1.0,,,,,False
rag_hotpotqa_llama70b,meta-llama/Llama-3.3-70B-Instruct,lciteeval_hotpotqa,240,0.075,GOOD_5,upcr,5,cusum_max,0.776,0.6576,0.8825,240,1.0,,,,,False
rag_hotpotqa_llama70b,meta-llama/Llama-3.3-70B-Instruct,lciteeval_hotpotqa,240,0.075,GOOD_6,lsml,6,cusum_max,0.748,0.6325,0.8537,240,1.0,,,,,False
rag_hotpotqa_llama70b,meta-llama/Llama-3.3-70B-Instruct,lciteeval_hotpotqa,240,0.075,GOOD_6,upcr,6,cusum_max,0.776,0.6576,0.8825,240,1.0,,,,,False
rag_hotpotqa_llama8b,meta-llama/Llama-3.1-8B-Instruct,lciteeval_hotpotqa,240,0.0583,consensus_4,lsml,4,epr,0.3941,0.2743,0.5133,240,1.0,,,,,False
rag_hotpotqa_llama8b,meta-llama/Llama-3.1-8B-Instruct,lciteeval_hotpotqa,240,0.0583,consensus_4,upcr,4,epr,0.3701,0.2598,0.4828,240,1.0,,,,,False
rag_hotpotqa_llama8b,meta-llama/Llama-3.1-8B-Instruct,lciteeval_hotpotqa,240,0.0583,GOOD_5,lsml,5,epr,0.5389,0.3854,0.6839,240,1.0,,,,,False
rag_hotpotqa_llama8b,meta-llama/Llama-3.1-8B-Instruct,lciteeval_hotpotqa,240,0.0583,GOOD_5,upcr,5,epr,0.3701,0.2598,0.4828,240,1.0,,,,,False
rag_hotpotqa_llama8b,meta-llama/Llama-3.1-8B-Instruct,lciteeval_hotpotqa,240,0.0583,GOOD_6,lsml,6,epr,0.6498,0.4894,0.7932,240,1.0,,,,,False
rag_hotpotqa_llama8b,meta-llama/Llama-3.1-8B-Instruct,lciteeval_hotpotqa,240,0.0583,GOOD_6,upcr,6,epr,0.3578,0.2515,0.4657,240,1.0,,,,,False
rag_hotpotqa_llama8b,meta-llama/Llama-3.1-8B-Instruct,lciteeval_hotpotqa,240,0.0583,top_macro_5,lsml,5,epr,0.5607,0.4113,0.7035,240,1.0,,,,,False
rag_hotpotqa_llama8b,meta-llama/Llama-3.1-8B-Instruct,lciteeval_hotpotqa,240,0.0583,top_macro_5,upcr,5,epr,0.3616,0.2551,0.4683,240,1.0,,,,,False
rag_hotpotqa_llama8b,meta-llama/Llama-3.1-8B-Instruct,lciteeval_hotpotqa,240,0.0583,STABLE_H9,lsml,9,epr,0.5591,0.3957,0.7075,240,1.0,,,,,False
rag_hotpotqa_llama8b,meta-llama/Llama-3.1-8B-Instruct,lciteeval_hotpotqa,240,0.0583,STABLE_H9,upcr,9,epr,0.5736,0.4151,0.7301,240,1.0,,,,,False
rag_hotpotqa_llama8b,meta-llama/Llama-3.1-8B-Instruct,lciteeval_hotpotqa,240,0.0583,ALL_H16,lsml,16,epr,0.4339,0.3208,0.5484,240,1.0,,,,,False
rag_hotpotqa_llama8b,meta-llama/Llama-3.1-8B-Instruct,lciteeval_hotpotqa,240,0.0583,ALL_H16,upcr,16,epr,0.4346,0.3314,0.5378,240,1.0,,,,,False
rag_hotpotqa_llama8b,meta-llama/Llama-3.1-8B-Instruct,lciteeval_hotpotqa,240,0.0583,GOOD_5+spilled,lsml,9,epr,0.5424,0.3787,0.6913,240,1.0,,,,,False
rag_hotpotqa_llama8b,meta-llama/Llama-3.1-8B-Instruct,lciteeval_hotpotqa,240,0.0583,GOOD_5+spilled,upcr,9,epr,0.3827,0.2669,0.5017,240,1.0,,,,,False
rag_hotpotqa_llama8b,meta-llama/Llama-3.1-8B-Instruct,lciteeval_hotpotqa,240,0.0583,GOOD_5+energy,lsml,9,epr,0.4804,0.3427,0.6133,240,1.0,,,,,False
rag_hotpotqa_llama8b,meta-llama/Llama-3.1-8B-Instruct,lciteeval_hotpotqa,240,0.0583,GOOD_5+energy,upcr,9,epr,0.3249,0.2396,0.4149,240,1.0,,,,,False
rag_hotpotqa_llama8b,meta-llama/Llama-3.1-8B-Instruct,lciteeval_hotpotqa,240,0.0583,GOOD_5+logprob,lsml,8,epr,0.7178,0.5526,0.8624,240,1.0,,,,,False
rag_hotpotqa_llama8b,meta-llama/Llama-3.1-8B-Instruct,lciteeval_hotpotqa,240,0.0583,GOOD_5+logprob,upcr,8,epr,0.7961,0.6434,0.9182,240,1.0,,,,,False
rag_hotpotqa_llama8b,meta-llama/Llama-3.1-8B-Instruct,lciteeval_hotpotqa,240,0.0583,GOOD_5,lsml,5,cusum_max,0.5389,0.3854,0.6839,240,1.0,,,,,False
rag_hotpotqa_llama8b,meta-llama/Llama-3.1-8B-Instruct,lciteeval_hotpotqa,240,0.0583,GOOD_5,upcr,5,cusum_max,0.3701,0.2598,0.4828,240,1.0,,,,,False
rag_hotpotqa_llama8b,meta-llama/Llama-3.1-8B-Instruct,lciteeval_hotpotqa,240,0.0583,GOOD_6,lsml,6,cusum_max,0.6498,0.4894,0.7932,240,1.0,,,,,False
rag_hotpotqa_llama8b,meta-llama/Llama-3.1-8B-Instruct,lciteeval_hotpotqa,240,0.0583,GOOD_6,upcr,6,cusum_max,0.3578,0.2515,0.4657,240,1.0,,,,,False
rag_hotpotqa_mistral24b,mistralai/Mistral-Small-24B-Instruct-2501,lciteeval_hotpotqa,240,0.05,consensus_4,lsml,4,epr,0.4338,0.2857,0.5756,240,1.0,,,,,False
rag_hotpotqa_mistral24b,mistralai/Mistral-Small-24B-Instruct-2501,lciteeval_hotpotqa,240,0.05,consensus_4,upcr,4,epr,0.5212,0.3096,0.7204,240,1.0,,,,,False
rag_hotpotqa_mistral24b,mistralai/Mistral-Small-24B-Instruct-2501,lciteeval_hotpotqa,240,0.05,GOOD_5,lsml,5,epr,0.5314,0.3378,0.7188,240,1.0,,,,,False
rag_hotpotqa_mistral24b,mistralai/Mistral-Small-24B-Instruct-2501,lciteeval_hotpotqa,240,0.05,GOOD_5,upcr,5,epr,0.5099,0.32,0.6941,240,1.0,,,,,False
rag_hotpotqa_mistral24b,mistralai/Mistral-Small-24B-Instruct-2501,lciteeval_hotpotqa,240,0.05,GOOD_6,lsml,6,epr,0.591,0.3878,0.7864,240,1.0,,,,,False
rag_hotpotqa_mistral24b,mistralai/Mistral-Small-24B-Instruct-2501,lciteeval_hotpotqa,240,0.05,GOOD_6,upcr,6,epr,0.4821,0.2943,0.6575,240,1.0,,,,,False
rag_hotpotqa_mistral24b,mistralai/Mistral-Small-24B-Instruct-2501,lciteeval_hotpotqa,240,0.05,top_macro_5,lsml,5,epr,0.4836,0.2878,0.6709,240,1.0,,,,,True
rag_hotpotqa_mistral24b,mistralai/Mistral-Small-24B-Instruct-2501,lciteeval_hotpotqa,240,0.05,top_macro_5,upcr,5,epr,0.515,0.3111,0.7074,240,1.0,,,,,False
rag_hotpotqa_mistral24b,mistralai/Mistral-Small-24B-Instruct-2501,lciteeval_hotpotqa,240,0.05,STABLE_H9,lsml,9,epr,0.5402,0.3596,0.7101,240,1.0,,,,,True
rag_hotpotqa_mistral24b,mistralai/Mistral-Small-24B-Instruct-2501,lciteeval_hotpotqa,240,0.05,STABLE_H9,upcr,9,epr,0.5537,0.3274,0.7864,240,1.0,,,,,False
rag_hotpotqa_mistral24b,mistralai/Mistral-Small-24B-Instruct-2501,lciteeval_hotpotqa,240,0.05,ALL_H16,lsml,16,epr,0.4455,0.3013,0.5864,240,1.0,,,,,True
rag_hotpotqa_mistral24b,mistralai/Mistral-Small-24B-Instruct-2501,lciteeval_hotpotqa,240,0.05,ALL_H16,upcr,16,epr,0.5336,0.4053,0.6604,240,1.0,,,,,False
rag_hotpotqa_mistral24b,mistralai/Mistral-Small-24B-Instruct-2501,lciteeval_hotpotqa,240,0.05,GOOD_5+spilled,lsml,9,epr,0.5947,0.4022,0.7836,240,1.0,,,,,True
rag_hotpotqa_mistral24b,mistralai/Mistral-Small-24B-Instruct-2501,lciteeval_hotpotqa,240,0.05,GOOD_5+spilled,upcr,9,epr,0.4846,0.2974,0.6629,240,1.0,,,,,False
rag_hotpotqa_mistral24b,mistralai/Mistral-Small-24B-Instruct-2501,lciteeval_hotpotqa,240,0.05,GOOD_5+energy,lsml,9,epr,0.4624,0.2808,0.6427,240,1.0,,,,,False
rag_hotpotqa_mistral24b,mistralai/Mistral-Small-24B-Instruct-2501,lciteeval_hotpotqa,240,0.05,GOOD_5+energy,upcr,9,epr,0.4518,0.2698,0.6304,240,1.0,,,,,False
rag_hotpotqa_mistral24b,mistralai/Mistral-Small-24B-Instruct-2501,lciteeval_hotpotqa,240,0.05,GOOD_5+logprob,lsml,8,epr,0.6195,0.4161,0.8105,240,1.0,,,,,False
rag_hotpotqa_mistral24b,mistralai/Mistral-Small-24B-Instruct-2501,lciteeval_hotpotqa,240,0.05,GOOD_5+logprob,upcr,8,epr,0.7149,0.5472,0.8651,240,1.0,,,,,False
rag_hotpotqa_mistral24b,mistralai/Mistral-Small-24B-Instruct-2501,lciteeval_hotpotqa,240,0.05,GOOD_5,lsml,5,cusum_max,0.5314,0.3378,0.7188,240,1.0,,,,,False
rag_hotpotqa_mistral24b,mistralai/Mistral-Small-24B-Instruct-2501,lciteeval_hotpotqa,240,0.05,GOOD_5,upcr,5,cusum_max,0.5099,0.32,0.6941,240,1.0,,,,,False
rag_hotpotqa_mistral24b,mistralai/Mistral-Small-24B-Instruct-2501,lciteeval_hotpotqa,240,0.05,GOOD_6,lsml,6,cusum_max,0.591,0.3878,0.7864,240,1.0,,,,,False
rag_hotpotqa_mistral24b,mistralai/Mistral-Small-24B-Instruct-2501,lciteeval_hotpotqa,240,0.05,GOOD_6,upcr,6,cusum_max,0.4821,0.2943,0.6575,240,1.0,,,,,False
rag_hotpotqa_qwen72b,Qwen/Qwen2.5-72B-Instruct,lciteeval_hotpotqa,240,0.075,consensus_4,lsml,4,epr,0.6874,0.5658,0.8133,240,1.0,,,,,False
rag_hotpotqa_qwen72b,Qwen/Qwen2.5-72B-Instruct,lciteeval_hotpotqa,240,0.075,consensus_4,upcr,4,epr,0.7918,0.6634,0.9134,240,1.0,,,,,False
rag_hotpotqa_qwen72b,Qwen/Qwen2.5-72B-Instruct,lciteeval_hotpotqa,240,0.075,GOOD_5,lsml,5,epr,0.7425,0.6268,0.8551,240,1.0,,,,,False
rag_hotpotqa_qwen72b,Qwen/Qwen2.5-72B-Instruct,lciteeval_hotpotqa,240,0.075,GOOD_5,upcr,5,epr,0.7745,0.656,0.8887,240,1.0,,,,,False
rag_hotpotqa_qwen72b,Qwen/Qwen2.5-72B-Instruct,lciteeval_hotpotqa,240,0.075,GOOD_6,lsml,6,epr,0.8136,0.7002,0.9149,240,1.0,,,,,False
rag_hotpotqa_qwen72b,Qwen/Qwen2.5-72B-Instruct,lciteeval_hotpotqa,240,0.075,GOOD_6,upcr,6,epr,0.7745,0.656,0.8887,240,1.0,,,,,False
rag_hotpotqa_qwen72b,Qwen/Qwen2.5-72B-Instruct,lciteeval_hotpotqa,240,0.075,top_macro_5,lsml,5,epr,0.714,0.6008,0.8283,240,1.0,,,,,False
rag_hotpotqa_qwen72b,Qwen/Qwen2.5-72B-Instruct,lciteeval_hotpotqa,240,0.075,top_macro_5,upcr,5,epr,0.7898,0.6692,0.9055,240,1.0,,,,,False
rag_hotpotqa_qwen72b,Qwen/Qwen2.5-72B-Instruct,lciteeval_hotpotqa,240,0.075,STABLE_H9,lsml,9,epr,0.6502,0.528,0.7742,240,1.0,,,,,False
rag_hotpotqa_qwen72b,Qwen/Qwen2.5-72B-Instruct,lciteeval_hotpotqa,240,0.075,STABLE_H9,upcr,9,epr,0.8031,0.6825,0.9174,240,1.0,,,,,False
rag_hotpotqa_qwen72b,Qwen/Qwen2.5-72B-Instruct,lciteeval_hotpotqa,240,0.075,ALL_H16,lsml,16,epr,0.6494,0.5285,0.7785,240,1.0,,,,,False
rag_hotpotqa_qwen72b,Qwen/Qwen2.5-72B-Instruct,lciteeval_hotpotqa,240,0.075,ALL_H16,upcr,16,epr,0.6977,0.5662,0.8253,240,1.0,,,,,False
rag_hotpotqa_qwen72b,Qwen/Qwen2.5-72B-Instruct,lciteeval_hotpotqa,240,0.075,GOOD_5+spilled,lsml,9,epr,0.7653,0.655,0.8788,240,1.0,,,,,False
rag_hotpotqa_qwen72b,Qwen/Qwen2.5-72B-Instruct,lciteeval_hotpotqa,240,0.075,GOOD_5+spilled,upcr,9,epr,0.7825,0.6606,0.8969,240,1.0,,,,,False
rag_hotpotqa_qwen72b,Qwen/Qwen2.5-72B-Instruct,lciteeval_hotpotqa,240,0.075,GOOD_5+energy,lsml,9,epr,0.7212,0.6124,0.8285,240,1.0,,,,,False
rag_hotpotqa_qwen72b,Qwen/Qwen2.5-72B-Instruct,lciteeval_hotpotqa,240,0.075,GOOD_5+energy,upcr,9,epr,0.7347,0.6169,0.8489,240,1.0,,,,,False
rag_hotpotqa_qwen72b,Qwen/Qwen2.5-72B-Instruct,lciteeval_hotpotqa,240,0.075,GOOD_5+logprob,lsml,8,epr,0.8123,0.6972,0.92,240,1.0,,,,,False
rag_hotpotqa_qwen72b,Qwen/Qwen2.5-72B-Instruct,lciteeval_hotpotqa,240,0.075,GOOD_5+logprob,upcr,8,epr,0.8393,0.7257,0.9439,240,1.0,,,,,False
rag_hotpotqa_qwen72b,Qwen/Qwen2.5-72B-Instruct,lciteeval_hotpotqa,240,0.075,GOOD_5,lsml,5,cusum_max,0.7425,0.6268,0.8551,240,1.0,,,,,False
rag_hotpotqa_qwen72b,Qwen/Qwen2.5-72B-Instruct,lciteeval_hotpotqa,240,0.075,GOOD_5,upcr,5,cusum_max,0.7745,0.656,0.8887,240,1.0,,,,,False
rag_hotpotqa_qwen72b,Qwen/Qwen2.5-72B-Instruct,lciteeval_hotpotqa,240,0.075,GOOD_6,lsml,6,cusum_max,0.8136,0.7002,0.9149,240,1.0,,,,,False
rag_hotpotqa_qwen72b,Qwen/Qwen2.5-72B-Instruct,lciteeval_hotpotqa,240,0.075,GOOD_6,upcr,6,cusum_max,0.7745,0.656,0.8887,240,1.0,,,,,False
rag_hotpotqa_qwen7b,Qwen/Qwen2.5-7B-Instruct,lciteeval_hotpotqa,240,0.075,consensus_4,lsml,4,epr,0.4807,0.3186,0.641,240,1.0,,,,,False
rag_hotpotqa_qwen7b,Qwen/Qwen2.5-7B-Instruct,lciteeval_hotpotqa,240,0.075,consensus_4,upcr,4,epr,0.4357,0.2697,0.6112,240,1.0,,,,,False
rag_hotpotqa_qwen7b,Qwen/Qwen2.5-7B-Instruct,lciteeval_hotpotqa,240,0.075,GOOD_5,lsml,5,epr,0.523,0.3554,0.679,240,1.0,,,,,False
rag_hotpotqa_qwen7b,Qwen/Qwen2.5-7B-Instruct,lciteeval_hotpotqa,240,0.075,GOOD_5,upcr,5,epr,0.468,0.2987,0.635,240,1.0,,,,,False
rag_hotpotqa_qwen7b,Qwen/Qwen2.5-7B-Instruct,lciteeval_hotpotqa,240,0.075,GOOD_6,lsml,6,epr,0.5395,0.3724,0.6971,240,1.0,,,,,False
rag_hotpotqa_qwen7b,Qwen/Qwen2.5-7B-Instruct,lciteeval_hotpotqa,240,0.075,GOOD_6,upcr,6,epr,0.468,0.2987,0.635,240,1.0,,,,,False
rag_hotpotqa_qwen7b,Qwen/Qwen2.5-7B-Instruct,lciteeval_hotpotqa,240,0.075,top_macro_5,lsml,5,epr,0.5303,0.3734,0.6813,240,1.0,,,,,False
rag_hotpotqa_qwen7b,Qwen/Qwen2.5-7B-Instruct,lciteeval_hotpotqa,240,0.075,top_macro_5,upcr,5,epr,0.5443,0.3767,0.7128,240,1.0,,,,,False
rag_hotpotqa_qwen7b,Qwen/Qwen2.5-7B-Instruct,lciteeval_hotpotqa,240,0.075,STABLE_H9,lsml,9,epr,0.5305,0.3872,0.6568,240,1.0,,,,,False
rag_hotpotqa_qwen7b,Qwen/Qwen2.5-7B-Instruct,lciteeval_hotpotqa,240,0.075,STABLE_H9,upcr,9,epr,0.6346,0.4676,0.7764,240,1.0,,,,,False
rag_hotpotqa_qwen7b,Qwen/Qwen2.5-7B-Instruct,lciteeval_hotpotqa,240,0.075,ALL_H16,lsml,16,epr,0.4957,0.3524,0.6324,240,1.0,,,,,False
rag_hotpotqa_qwen7b,Qwen/Qwen2.5-7B-Instruct,lciteeval_hotpotqa,240,0.075,ALL_H16,upcr,16,epr,0.4189,0.2838,0.5478,240,1.0,,,,,True
rag_hotpotqa_qwen7b,Qwen/Qwen2.5-7B-Instruct,lciteeval_hotpotqa,240,0.075,GOOD_5+spilled,lsml,9,epr,0.5448,0.3747,0.7064,240,1.0,,,,,True
rag_hotpotqa_qwen7b,Qwen/Qwen2.5-7B-Instruct,lciteeval_hotpotqa,240,0.075,GOOD_5+spilled,upcr,9,epr,0.498,0.335,0.6499,240,1.0,,,,,False
rag_hotpotqa_qwen7b,Qwen/Qwen2.5-7B-Instruct,lciteeval_hotpotqa,240,0.075,GOOD_5+energy,lsml,9,epr,0.5806,0.4363,0.712,240,1.0,,,,,False
rag_hotpotqa_qwen7b,Qwen/Qwen2.5-7B-Instruct,lciteeval_hotpotqa,240,0.075,GOOD_5+energy,upcr,9,epr,0.4562,0.2918,0.6057,240,1.0,,,,,False
rag_hotpotqa_qwen7b,Qwen/Qwen2.5-7B-Instruct,lciteeval_hotpotqa,240,0.075,GOOD_5+logprob,lsml,8,epr,0.6592,0.4906,0.81,240,1.0,,,,,False
rag_hotpotqa_qwen7b,Qwen/Qwen2.5-7B-Instruct,lciteeval_hotpotqa,240,0.075,GOOD_5+logprob,upcr,8,epr,0.7137,0.5616,0.8491,240,1.0,,,,,False
rag_hotpotqa_qwen7b,Qwen/Qwen2.5-7B-Instruct,lciteeval_hotpotqa,240,0.075,GOOD_5,lsml,5,cusum_max,0.523,0.3554,0.679,240,1.0,,,,,False
rag_hotpotqa_qwen7b,Qwen/Qwen2.5-7B-Instruct,lciteeval_hotpotqa,240,0.075,GOOD_5,upcr,5,cusum_max,0.468,0.2987,0.635,240,1.0,,,,,False
rag_hotpotqa_qwen7b,Qwen/Qwen2.5-7B-Instruct,lciteeval_hotpotqa,240,0.075,GOOD_6,lsml,6,cusum_max,0.5395,0.3724,0.6971,240,1.0,,,,,False
rag_hotpotqa_qwen7b,Qwen/Qwen2.5-7B-Instruct,lciteeval_hotpotqa,240,0.075,GOOD_6,upcr,6,cusum_max,0.468,0.2987,0.635,240,1.0,,,,,False
rag_narrativeqa_llama70b,meta-llama/Llama-3.3-70B-Instruct,lciteeval_narrativeqa,240,0.1542,consensus_4,lsml,4,epr,0.5592,0.4607,0.6583,240,1.0,,,,,False
rag_narrativeqa_llama70b,meta-llama/Llama-3.3-70B-Instruct,lciteeval_narrativeqa,240,0.1542,consensus_4,upcr,4,epr,0.5756,0.4731,0.6753,240,1.0,,,,,False
rag_narrativeqa_llama70b,meta-llama/Llama-3.3-70B-Instruct,lciteeval_narrativeqa,240,0.1542,GOOD_5,lsml,5,epr,0.5765,0.4756,0.6723,240,1.0,,,,,False
rag_narrativeqa_llama70b,meta-llama/Llama-3.3-70B-Instruct,lciteeval_narrativeqa,240,0.1542,GOOD_5,upcr,5,epr,0.5765,0.4728,0.6762,240,1.0,,,,,False
rag_narrativeqa_llama70b,meta-llama/Llama-3.3-70B-Instruct,lciteeval_narrativeqa,240,0.1542,GOOD_6,lsml,6,epr,0.5795,0.4729,0.6765,240,1.0,,,,,False
rag_narrativeqa_llama70b,meta-llama/Llama-3.3-70B-Instruct,lciteeval_narrativeqa,240,0.1542,GOOD_6,upcr,6,epr,0.5801,0.4757,0.6743,240,1.0,,,,,False
rag_narrativeqa_llama70b,meta-llama/Llama-3.3-70B-Instruct,lciteeval_narrativeqa,240,0.1542,top_macro_5,lsml,5,epr,0.5705,0.4716,0.6705,240,1.0,,,,,False
rag_narrativeqa_llama70b,meta-llama/Llama-3.3-70B-Instruct,lciteeval_narrativeqa,240,0.1542,top_macro_5,upcr,5,epr,0.5838,0.4853,0.6826,240,1.0,,,,,False
rag_narrativeqa_llama70b,meta-llama/Llama-3.3-70B-Instruct,lciteeval_narrativeqa,240,0.1542,STABLE_H9,lsml,9,epr,0.5078,0.4065,0.6097,240,1.0,,,,,True
rag_narrativeqa_llama70b,meta-llama/Llama-3.3-70B-Instruct,lciteeval_narrativeqa,240,0.1542,STABLE_H9,upcr,9,epr,0.6056,0.52,0.6923,240,1.0,,,,,False
rag_narrativeqa_llama70b,meta-llama/Llama-3.3-70B-Instruct,lciteeval_narrativeqa,240,0.1542,ALL_H16,lsml,16,epr,0.5363,0.4303,0.64,240,1.0,,,,,False
rag_narrativeqa_llama70b,meta-llama/Llama-3.3-70B-Instruct,lciteeval_narrativeqa,240,0.1542,ALL_H16,upcr,16,epr,0.5618,0.4623,0.6554,240,1.0,,,,,False
rag_narrativeqa_llama70b,meta-llama/Llama-3.3-70B-Instruct,lciteeval_narrativeqa,240,0.1542,GOOD_5+spilled,lsml,9,epr,0.5555,0.448,0.6582,240,1.0,,,,,False
rag_narrativeqa_llama70b,meta-llama/Llama-3.3-70B-Instruct,lciteeval_narrativeqa,240,0.1542,GOOD_5+spilled,upcr,9,epr,0.5793,0.4797,0.6771,240,1.0,,,,,False
rag_narrativeqa_llama70b,meta-llama/Llama-3.3-70B-Instruct,lciteeval_narrativeqa,240,0.1542,GOOD_5+energy,lsml,9,epr,0.5589,0.4555,0.6589,240,1.0,,,,,False
rag_narrativeqa_llama70b,meta-llama/Llama-3.3-70B-Instruct,lciteeval_narrativeqa,240,0.1542,GOOD_5+energy,upcr,9,epr,0.5657,0.4624,0.6675,240,1.0,,,,,False
rag_narrativeqa_llama70b,meta-llama/Llama-3.3-70B-Instruct,lciteeval_narrativeqa,240,0.1542,GOOD_5+logprob,lsml,8,epr,0.5774,0.4726,0.6754,240,1.0,,,,,False
rag_narrativeqa_llama70b,meta-llama/Llama-3.3-70B-Instruct,lciteeval_narrativeqa,240,0.1542,GOOD_5+logprob,upcr,8,epr,0.5901,0.4916,0.6854,240,1.0,,,,,False
rag_narrativeqa_llama70b,meta-llama/Llama-3.3-70B-Instruct,lciteeval_narrativeqa,240,0.1542,GOOD_5,lsml,5,cusum_max,0.5765,0.4756,0.6723,240,1.0,,,,,False
rag_narrativeqa_llama70b,meta-llama/Llama-3.3-70B-Instruct,lciteeval_narrativeqa,240,0.1542,GOOD_5,upcr,5,cusum_max,0.5765,0.4728,0.6762,240,1.0,,,,,False
rag_narrativeqa_llama70b,meta-llama/Llama-3.3-70B-Instruct,lciteeval_narrativeqa,240,0.1542,GOOD_6,lsml,6,cusum_max,0.5795,0.4729,0.6765,240,1.0,,,,,False
rag_narrativeqa_llama70b,meta-llama/Llama-3.3-70B-Instruct,lciteeval_narrativeqa,240,0.1542,GOOD_6,upcr,6,cusum_max,0.5801,0.4757,0.6743,240,1.0,,,,,False
rag_narrativeqa_llama8b,meta-llama/Llama-3.1-8B-Instruct,lciteeval_narrativeqa,240,0.1125,consensus_4,lsml,4,epr,0.3372,0.2382,0.446,240,1.0,,,,,True
rag_narrativeqa_llama8b,meta-llama/Llama-3.1-8B-Instruct,lciteeval_narrativeqa,240,0.1125,consensus_4,upcr,4,epr,0.3944,0.2788,0.5137,240,1.0,,,,,False
rag_narrativeqa_llama8b,meta-llama/Llama-3.1-8B-Instruct,lciteeval_narrativeqa,240,0.1125,GOOD_5,lsml,5,epr,0.421,0.2927,0.5443,240,1.0,,,,,False
rag_narrativeqa_llama8b,meta-llama/Llama-3.1-8B-Instruct,lciteeval_narrativeqa,240,0.1125,GOOD_5,upcr,5,epr,0.3987,0.2777,0.5174,240,1.0,,,,,False
rag_narrativeqa_llama8b,meta-llama/Llama-3.1-8B-Instruct,lciteeval_narrativeqa,240,0.1125,GOOD_6,lsml,6,epr,0.4742,0.3528,0.5915,240,1.0,,,,,False
rag_narrativeqa_llama8b,meta-llama/Llama-3.1-8B-Instruct,lciteeval_narrativeqa,240,0.1125,GOOD_6,upcr,6,epr,0.3987,0.2777,0.5174,240,1.0,,,,,False
rag_narrativeqa_llama8b,meta-llama/Llama-3.1-8B-Instruct,lciteeval_narrativeqa,240,0.1125,top_macro_5,lsml,5,epr,0.4373,0.307,0.5593,240,1.0,,,,,False
rag_narrativeqa_llama8b,meta-llama/Llama-3.1-8B-Instruct,lciteeval_narrativeqa,240,0.1125,top_macro_5,upcr,5,epr,0.3938,0.2744,0.5112,240,1.0,,,,,False
rag_narrativeqa_llama8b,meta-llama/Llama-3.1-8B-Instruct,lciteeval_narrativeqa,240,0.1125,STABLE_H9,lsml,9,epr,0.4224,0.2972,0.5483,240,1.0,,,,,False
rag_narrativeqa_llama8b,meta-llama/Llama-3.1-8B-Instruct,lciteeval_narrativeqa,240,0.1125,STABLE_H9,upcr,9,epr,0.4364,0.3045,0.5578,240,1.0,,,,,False
rag_narrativeqa_llama8b,meta-llama/Llama-3.1-8B-Instruct,lciteeval_narrativeqa,240,0.1125,ALL_H16,lsml,16,epr,0.3931,0.2735,0.5071,240,1.0,,,,,False
rag_narrativeqa_llama8b,meta-llama/Llama-3.1-8B-Instruct,lciteeval_narrativeqa,240,0.1125,ALL_H16,upcr,16,epr,0.4111,0.2859,0.5231,240,1.0,,,,,False
rag_narrativeqa_llama8b,meta-llama/Llama-3.1-8B-Instruct,lciteeval_narrativeqa,240,0.1125,GOOD_5+spilled,lsml,9,epr,0.4018,0.2821,0.5181,240,1.0,,,,,True
rag_narrativeqa_llama8b,meta-llama/Llama-3.1-8B-Instruct,lciteeval_narrativeqa,240,0.1125,GOOD_5+spilled,upcr,9,epr,0.3937,0.2722,0.5121,240,1.0,,,,,False
rag_narrativeqa_llama8b,meta-llama/Llama-3.1-8B-Instruct,lciteeval_narrativeqa,240,0.1125,GOOD_5+energy,lsml,9,epr,0.4384,0.3122,0.5575,240,1.0,,,,,False
rag_narrativeqa_llama8b,meta-llama/Llama-3.1-8B-Instruct,lciteeval_narrativeqa,240,0.1125,GOOD_5+energy,upcr,9,epr,0.3961,0.2745,0.5117,240,1.0,,,,,False
rag_narrativeqa_llama8b,meta-llama/Llama-3.1-8B-Instruct,lciteeval_narrativeqa,240,0.1125,GOOD_5+logprob,lsml,8,epr,0.4844,0.3561,0.5975,240,1.0,,,,,False
rag_narrativeqa_llama8b,meta-llama/Llama-3.1-8B-Instruct,lciteeval_narrativeqa,240,0.1125,GOOD_5+logprob,upcr,8,epr,0.5357,0.4069,0.6516,240,1.0,,,,,False
rag_narrativeqa_llama8b,meta-llama/Llama-3.1-8B-Instruct,lciteeval_narrativeqa,240,0.1125,GOOD_5,lsml,5,cusum_max,0.421,0.2927,0.5443,240,1.0,,,,,False
