idx,cohort,cell,steps,tokens,step_share,rank_oracle,best_readout,contains_max,contains_top3,inside_minus_outside,rank_top10,rank_max,rank_mean,rank_median,rank_tophalf,rank_first4,rank_last4,rank_top3
4009,caught,pb_olympiadbench_q8,14,1061,0.05089538171536286,1,last4,False,True,-0.03958742865904008,5,4,3,5,5,7,1,4
4010,loc_miss_open,pb_olympiadbench_q8,13,1229,0.05044751830756713,1,mean,False,False,-0.043825620810068466,5,6,1,2,2,8,7,5
4011,loc_miss_open,pb_olympiadbench_q8,8,838,0.18377088305489261,3,last4,False,False,-0.484774347885502,8,8,8,8,8,8,3,8
4012,caught,pb_olympiadbench_q8,6,718,0.2395543175487465,1,top10,True,True,0.1320216112270387,1,1,1,1,1,1,3,1
4013,caught,pb_olympiadbench_q8,5,527,0.34345351043643263,2,last4,True,True,0.05734947368034726,3,3,4,4,3,3,2,2
4014,caught,pb_olympiadbench_q8,9,1015,0.17142857142857143,5,mean,False,False,-0.07917304667132963,6,6,5,5,6,5,5,7
4015,caught,pb_olympiadbench_q8,27,1296,0.11342592592592593,1,top10,True,True,0.40188912070500793,1,1,1,1,1,2,3,1
4016,caught,pb_olympiadbench_q8,5,1252,0.17651757188498401,1,top10,True,True,0.04913467998281984,1,2,1,1,1,1,1,1
4017,caught,pb_olympiadbench_q8,8,950,0.1736842105263158,1,top10,True,True,0.28032233787075755,1,1,1,1,1,2,2,1
4018,caught,pb_olympiadbench_q8,5,411,0.22627737226277372,1,top10,True,True,0.35544231889502553,1,1,1,1,1,3,4,1
4019,gate_blocked,pb_olympiadbench_q8,6,219,0.1141552511415525,1,tophalf,False,True,-0.16690955039580402,2,5,3,4,1,3,1,3
4020,loc_miss_open,pb_olympiadbench_q8,10,850,0.09058823529411765,3,first4,False,False,-0.06079879130769883,5,6,5,5,6,3,10,6
4021,caught,pb_olympiadbench_q8,6,384,0.23697916666666666,1,max,True,True,0.12309051276217442,2,1,2,2,2,4,1,1
4022,caught,pb_olympiadbench_q8,13,907,0.10253583241455347,3,mean,False,False,-0.1849233290466734,4,7,3,4,4,3,4,5
4023,caught,pb_olympiadbench_q8,6,591,0.22165820642978004,1,top10,True,True,0.25441654207815745,1,1,1,1,1,3,4,1
4024,gate_blocked,pb_olympiadbench_q8,7,409,0.21271393643031786,1,first4,True,True,0.8266198065469732,2,2,5,5,2,1,1,3
4025,caught,pb_olympiadbench_q8,5,496,0.17943548387096775,1,max,False,True,-0.01761752341834355,2,1,1,1,1,2,3,2
4026,caught,pb_olympiadbench_q8,9,901,0.12763596004439512,2,top10,True,True,0.030294043270528537,2,2,3,3,2,6,4,2
4027,caught,pb_olympiadbench_q8,29,1892,0.08932346723044397,1,top10,True,True,0.8294528006599808,1,1,29,29,17,29,6,1
4028,caught,pb_olympiadbench_q8,8,581,0.19965576592082615,1,top10,True,True,1.9213678049364273,1,1,1,1,1,4,6,1
4029,caught,pb_olympiadbench_q8,10,554,0.2003610108303249,1,top10,True,True,0.9825847070645382,1,1,1,1,1,6,7,1
4030,loc_miss_open,pb_olympiadbench_q8,6,810,0.3358024691358025,1,first4,True,True,0.05041082685503917,2,3,2,2,2,1,6,3
4031,caught,pb_olympiadbench_q8,8,994,0.24949698189134809,2,last4,False,False,-0.07575492765247649,3,5,4,3,3,3,2,3
4032,caught,pb_olympiadbench_q8,4,621,0.24154589371980675,3,top10,False,True,-0.06702716360372496,3,4,3,4,3,3,3,3
4033,caught,pb_olympiadbench_q8,12,1084,0.1503690036900369,3,top10,True,True,0.1480253988904705,3,4,4,3,3,11,6,3
4034,loc_miss_open,pb_olympiadbench_q8,7,701,0.12410841654778887,1,mean,False,True,-0.041458861971972016,3,4,1,1,1,2,2,3
4035,caught,pb_olympiadbench_q8,8,932,0.1255364806866953,2,top10,False,True,-0.17453969153621074,2,5,2,2,2,4,3,4
4036,caught,pb_olympiadbench_q8,8,1017,0.12389380530973451,1,max,True,True,0.4271393834329311,4,1,4,4,4,8,5,2
4037,loc_miss_closed,pb_olympiadbench_q8,5,618,0.15210355987055016,3,top10,False,True,-0.392726185850401,3,5,4,5,4,3,3,4
4038,loc_miss_open,pb_olympiadbench_q8,10,1249,0.13290632506004804,4,mean,False,False,-0.1365335101648928,5,7,4,4,5,4,8,6
4039,caught,pb_olympiadbench_q8,5,515,0.29320388349514565,1,top10,True,True,0.47116355932347376,1,1,2,1,1,5,3,1
4040,caught,pb_olympiadbench_q8,8,845,0.12662721893491125,2,top10,True,True,0.1341830316381798,2,2,3,3,3,3,3,2
4041,caught,pb_olympiadbench_q8,6,1025,0.20780487804878048,1,top10,True,True,0.3952811652725825,1,2,1,1,1,2,1,2
4042,gate_blocked,pb_olympiadbench_q8,6,689,0.3555878084179971,1,top10,True,True,0.5273202773801926,1,1,2,2,2,2,1,1
4043,caught,pb_olympiadbench_q8,10,1224,0.12826797385620914,2,last4,False,True,-0.06397624932157386,5,6,5,5,7,3,2,7
4044,caught,pb_olympiadbench_q8,12,1001,0.13586413586413587,1,top10,False,True,-2.2647976304579487e-05,1,2,1,1,1,3,1,2
4045,loc_miss_open,pb_olympiadbench_q8,9,1205,0.12614107883817427,4,tophalf,False,True,-0.27489812408997283,6,8,5,5,4,8,8,8
4046,gate_blocked,pb_olympiadbench_q8,6,408,0.18382352941176472,1,mean,True,True,0.4725487610710304,2,3,1,1,1,3,5,3
4047,caught,pb_olympiadbench_q8,6,766,0.22323759791122716,1,top10,False,True,-0.06371824105132617,1,2,1,1,1,1,1,2
4048,loc_miss_open,pb_olympiadbench_q8,20,1395,0.03870967741935484,7,tophalf,True,True,0.04031665150842745,9,10,10,10,7,8,9,10
4049,caught,pb_olympiadbench_q8,9,853,0.09378663540445487,3,max,False,True,-0.029768508980482444,4,3,4,4,4,5,9,3
4050,caught,pb_olympiadbench_q8,6,1209,0.11000827129859388,1,top10,False,True,-0.061191459397119674,1,4,2,3,2,4,1,1
4051,gate_blocked,pb_olympiadbench_q8,4,280,0.43214285714285716,1,top10,True,True,0.8819938764599828,1,1,1,1,1,2,1,1
4052,caught,pb_olympiadbench_q8,5,331,0.35347432024169184,1,last4,True,True,0.04083802311224627,3,2,2,2,2,2,1,2
4053,loc_miss_closed,pb_olympiadbench_q8,9,886,0.09367945823927765,3,last4,False,True,-0.37503146603543724,7,7,6,5,7,8,3,7
4054,loc_miss_open,pb_olympiadbench_q8,8,1226,0.0734094616639478,1,mean,False,False,-0.06488187089252029,7,5,1,1,4,4,5,6
4055,caught,pb_olympiadbench_q8,12,900,0.13111111111111112,2,top10,False,False,-0.04193985598877403,2,3,3,4,6,12,8,2
4056,caught,pb_olympiadbench_q8,5,750,0.164,2,top10,True,True,0.1328879403191383,2,3,2,2,2,2,5,3
4057,caught,pb_olympiadbench_q8,12,1375,0.19854545454545455,3,top10,False,False,-0.04228361387536328,3,3,11,12,11,5,4,4
4058,gate_blocked,pb_olympiadbench_q8,6,470,0.25957446808510637,1,last4,False,True,-0.2735279214601438,2,4,5,5,5,2,1,2
4059,caught,pb_olympiadbench_q8,8,811,0.2959309494451295,1,top10,True,True,0.08865104828949244,1,1,2,2,2,5,1,1
4060,gate_blocked,pb_olympiadbench_q8,4,371,0.4743935309973046,1,first4,False,True,-0.1512728883973362,2,3,4,4,3,1,2,2
4061,caught,pb_olympiadbench_q8,7,1158,0.04835924006908463,1,mean,True,True,0.03549974713741921,3,4,1,1,1,2,2,3
4062,gate_blocked,pb_olympiadbench_q8,4,229,0.10043668122270742,1,mean,True,True,0.07930590258279713,2,2,1,1,1,1,1,2
4063,caught,pb_olympiadbench_q8,6,688,0.2194767441860465,1,top10,True,True,1.0704061897289356,1,1,6,6,5,6,1,1
4064,caught,pb_olympiadbench_q8,3,405,0.21975308641975308,1,mean,True,True,0.07810551439026225,2,2,1,1,1,2,1,2
4065,caught,pb_olympiadbench_q8,15,1309,0.06264323911382735,2,top10,False,True,-0.06093069750977431,2,8,3,2,2,11,7,5
4066,loc_miss_open,pb_olympiadbench_q8,27,1613,0.024798512089274645,4,last4,False,False,-0.5700549129080585,21,25,10,15,11,21,4,25
4067,caught,pb_olympiadbench_q8,9,792,0.059343434343434344,1,max,True,True,0.28398637268581517,2,1,2,2,2,1,9,2
4068,gate_blocked,pb_olympiadbench_q8,10,1178,0.11884550084889643,1,top10,True,True,0.3795721288534919,1,1,2,2,2,2,2,1
4069,caught,pb_olympiadbench_q8,9,1462,0.1238030095759234,1,top10,True,True,1.0200259076368434,1,1,4,4,3,9,2,1
4070,caught,pb_olympiadbench_q8,5,446,0.23542600896860988,4,top10,False,True,-0.009273776097411313,4,4,4,4,4,4,4,5
4071,caught,pb_olympiadbench_q8,6,964,0.2354771784232365,1,first4,True,True,0.02782810272833891,2,2,4,4,5,1,6,2
4072,loc_miss_open,pb_olympiadbench_q8,9,1566,0.10791826309067688,5,top10,False,True,-0.011128548738764454,5,5,5,5,5,6,9,5
4073,caught,pb_olympiadbench_q8,5,534,0.31647940074906367,1,top10,True,True,0.4712791160653409,1,1,1,1,1,2,2,1
4074,gate_blocked,pb_olympiadbench_q8,9,656,0.13414634146341464,1,top10,True,True,0.13197636175444316,1,1,1,1,1,5,1,1
4075,caught,pb_olympiadbench_q8,7,867,0.24798154555940022,1,top10,True,True,0.062782562894804,1,1,1,1,1,1,3,1
4076,caught,pb_olympiadbench_q8,10,621,0.09822866344605476,1,max,True,True,0.12654912916057892,2,1,1,1,1,3,1,1
4077,caught,pb_olympiadbench_q8,6,519,0.22350674373795762,1,mean,True,True,0.5341957359547513,2,3,1,1,1,2,1,3
4078,caught,pb_olympiadbench_q8,7,846,0.15011820330969267,3,mean,False,True,-0.0728244489036638,4,5,3,3,3,6,5,4
4079,loc_miss_open,pb_olympiadbench_q8,15,1504,0.0511968085106383,2,mean,True,True,0.40981981243476096,5,6,2,2,3,2,2,5
4080,gate_blocked,pb_olympiadbench_q8,5,345,0.2898550724637681,1,first4,True,True,0.5329742477235331,2,2,3,3,2,1,4,2
4081,caught,pb_olympiadbench_q8,6,408,0.22058823529411764,1,top10,False,True,-0.04132168537698866,1,1,1,1,1,1,1,1
4082,caught,pb_olympiadbench_q8,6,507,0.1203155818540434,1,last4,True,True,0.049777525822346735,3,4,4,3,2,2,1,5
4083,caught,pb_olympiadbench_q8,4,637,0.3328100470957614,1,top10,False,True,-0.010086110109861268,1,1,2,1,1,2,1,1
4084,loc_miss_open,pb_olympiadbench_q8,14,1374,0.06477438136826782,5,top10,False,False,-0.3104596746046593,5,13,5,6,6,13,11,6
4085,caught,pb_olympiadbench_q8,6,821,0.24604141291108406,1,top10,True,True,0.08604540978910902,1,1,1,1,1,2,1,1
4086,loc_miss_open,pb_olympiadbench_q8,11,922,0.06832971800433839,1,last4,False,False,-0.23323050532547596,8,11,3,3,6,10,1,9
4087,caught,pb_olympiadbench_q8,9,980,0.07857142857142857,1,mean,True,True,0.38837407172955096,3,2,1,1,1,2,1,3
4088,caught,pb_olympiadbench_q8,9,453,0.19426048565121412,1,top10,True,True,0.2956327626167021,1,1,1,1,1,7,1,1
4089,caught,pb_olympiadbench_q8,6,842,0.24703087885985747,1,top10,True,True,0.4477850717599159,1,1,3,2,1,3,1,1
4090,caught,pb_olympiadbench_q8,7,790,0.3949367088607595,1,top10,True,True,0.14959956534254815,1,3,3,4,3,6,4,2
4091,caught,pb_olympiadbench_q8,2,491,0.3136456211812627,1,top10,True,True,0.6091791188080422,1,2,1,1,1,1,1,1
4092,gate_blocked,pb_olympiadbench_q8,5,289,0.18339100346020762,1,top10,False,False,-0.40647756105170596,1,5,2,2,2,3,1,5
4093,loc_miss_open,pb_olympiadbench_q8,8,826,0.14164648910411623,3,mean,False,True,-0.025318717524292378,5,4,3,5,4,4,5,4
4094,gate_blocked,pb_olympiadbench_q8,12,1174,0.08347529812606473,1,tophalf,True,True,0.004803271946747234,3,2,2,5,1,4,2,2
4095,caught,pb_olympiadbench_q8,6,585,0.18803418803418803,2,first4,True,True,0.26112899021199976,3,3,4,4,3,2,5,3
4096,loc_miss_open,pb_olympiadbench_q8,14,683,0.07906295754026355,2,last4,False,True,-0.2083894824197614,6,9,6,6,6,3,2,8
4097,caught,pb_olympiadbench_q8,13,352,0.11647727272727272,1,last4,True,True,0.0532153531672217,3,2,8,7,4,3,1,3
4098,loc_miss_open,pb_olympiadbench_q8,10,888,0.0945945945945946,1,first4,False,False,-0.0776720118098777,2,5,2,2,3,1,2,3
4099,caught,pb_olympiadbench_q8,5,500,0.132,1,top10,True,True,1.036551165894038,1,1,1,1,1,5,1,1
4100,caught,pb_olympiadbench_q8,6,848,0.22641509433962265,1,top10,False,True,-0.009178963862633394,1,1,3,3,3,1,2,1
4101,loc_miss_open,pb_olympiadbench_q8,10,788,0.10913705583756345,1,last4,False,False,-0.0925009762938771,5,6,5,3,5,3,1,6
4102,caught,pb_olympiadbench_q8,10,760,0.09210526315789473,2,mean,True,True,0.3205891446758571,4,4,2,2,2,3,2,4
4103,caught,pb_olympiadbench_q8,15,1436,0.09401114206128133,3,top10,False,True,-0.08309101998571089,3,4,5,5,4,7,10,4
4104,caught,pb_olympiadbench_q8,9,842,0.14133016627078385,1,tophalf,False,True,-0.05684627992272251,4,4,2,2,1,5,1,4
4105,caught,pb_olympiadbench_q8,5,627,0.35566188197767146,1,top10,True,True,1.0219797973698297,1,2,2,2,2,3,1,2
4106,caught,pb_olympiadbench_q8,15,1595,0.10219435736677115,1,top10,True,True,0.01175852692768986,1,2,2,3,2,3,5,2
4107,gate_blocked,pb_olympiadbench_q8,6,330,0.3181818181818182,1,first4,True,True,1.220156903066136,2,2,2,2,2,1,2,2
4108,caught,pb_olympiadbench_q8,7,611,0.23567921440261866,2,top10,True,True,0.20896843597763626,2,2,3,3,3,2,5,2
4109,caught,pb_olympiadbench_q8,11,981,0.12436289500509684,1,top10,True,True,0.4564022068082867,1,2,2,2,2,1,5,1
4110,loc_miss_closed,pb_olympiadbench_q8,9,268,0.048507462686567165,1,mean,False,True,-0.2737157836443105,6,9,1,1,1,5,1,6
4111,caught,pb_olympiadbench_q8,6,553,0.10307414104882459,1,first4,True,True,0.0024789094901689346,3,3,3,2,3,1,2,3
4112,gate_blocked,pb_olympiadbench_q8,5,341,0.31671554252199413,1,top10,True,True,0.0075159952367021,1,2,2,1,1,1,1,2
4113,caught,pb_olympiadbench_q8,6,336,0.29464285714285715,3,top10,True,True,0.15327695248481588,3,3,3,3,3,6,3,3
4114,caught,pb_olympiadbench_q8,7,577,0.1195840554592721,1,mean,False,True,-0.03389545000380223,4,4,1,2,3,1,3,4
4115,caught,pb_olympiadbench_q8,4,589,0.2495755517826825,1,first4,True,True,0.09839740728962054,3,3,2,2,2,1,2,3
4116,caught,pb_olympiadbench_q8,6,664,0.22590361445783133,1,top3,True,True,0.0033422960889226694,2,5,3,5,4,2,2,1
4117,caught,pb_olympiadbench_q8,8,1363,0.11592076302274394,1,top3,True,True,0.3746602960507852,2,2,6,6,4,6,3,1
4118,loc_miss_open,pb_olympiadbench_q8,16,1173,0.07075873827791987,3,last4,True,True,0.025640197354565242,10,5,11,10,13,7,3,9
4119,caught,pb_olympiadbench_q8,3,821,0.3081607795371498,1,top10,True,True,0.049229900827433504,1,3,1,1,1,2,3,1
4120,caught,pb_olympiadbench_q8,7,944,0.2033898305084746,1,last4,False,True,-0.0464527548577629,4,4,6,4,4,3,1,5
4121,loc_miss_open,pb_olympiadbench_q8,11,855,0.11578947368421053,1,last4,False,False,-0.31082500165552296,6,9,6,8,9,9,1,6
4122,caught,pb_olympiadbench_q8,10,1111,0.26282628262826285,2,first4,False,True,-0.008785534671482687,3,3,5,6,6,2,5,3
4123,gate_blocked,pb_olympiadbench_q8,5,313,0.25878594249201275,2,top10,True,True,0.07945120129086769,2,2,5,5,5,5,4,2
4124,caught,pb_olympiadbench_q8,14,1153,0.13183000867302688,4,top10,True,True,0.08192486922671893,4,4,9,6,8,14,4,5
4125,loc_miss_open,pb_olympiadbench_q8,11,1216,0.10279605263157894,3,last4,False,False,-0.08105160027165814,5,5,7,6,8,9,3,5
4126,caught,pb_olympiadbench_q8,5,1099,0.23202911737943585,2,top10,True,True,0.0385982747779523,2,2,2,2,2,3,2,2
4127,caught,pb_olympiadbench_q8,10,1430,0.2013986013986014,1,max,True,True,0.04712970964904173,2,1,5,3,3,3,6,2
4128,gate_blocked,pb_olympiadbench_q8,4,392,0.1760204081632653,1,top10,False,True,-0.07848429409457358,1,3,1,1,1,2,1,3
4129,loc_miss_closed,pb_olympiadbench_q8,19,1164,0.03006872852233677,11,tophalf,False,False,-0.6838495967433573,16,17,14,14,11,12,13,16
4130,caught,pb_olympiadbench_q8,6,498,0.1927710843373494,1,top10,True,True,0.7901280429913284,1,1,1,1,1,6,2,1
4131,loc_miss_open,pb_olympiadbench_q8,8,462,0.17532467532467533,2,last4,False,False,-0.24985092493028627,4,6,4,5,5,3,2,5
4132,gate_blocked,pb_olympiadbench_q8,5,389,0.40359897172236503,1,top10,True,True,0.8392406094309681,1,1,1,2,2,2,4,1
4133,gate_blocked,pb_olympiadbench_q8,10,602,0.15780730897009967,1,top10,True,True,0.0811592562641521,1,1,3,2,2,8,6,1
4134,gate_blocked,pb_olympiadbench_q8,6,1007,0.23435948361469713,1,first4,True,True,0.038610698008880284,2,2,2,2,2,1,3,2
4135,caught,pb_olympiadbench_q8,11,984,0.10264227642276423,1,top10,True,True,0.04766734495482017,1,1,1,1,1,1,1,1
4136,loc_miss_open,pb_olympiadbench_q8,15,1368,0.031432748538011694,1,first4,False,False,-0.17155703141232914,5,4,5,5,3,1,5,4
4137,loc_miss_closed,pb_olympiadbench_q8,9,752,0.1622340425531915,3,last4,False,True,-0.570526240938767,5,6,6,6,6,7,3,5
4138,caught,pb_olympiadbench_q8,6,632,0.11867088607594936,1,tophalf,True,True,0.1286995201962018,3,5,2,2,1,3,1,4
4139,caught,pb_olympiadbench_q8,4,1038,0.3179190751445087,1,last4,False,True,-0.018898147623252814,3,3,2,3,4,3,1,3
4140,caught,pb_olympiadbench_q8,5,697,0.25968436154949787,1,top10,True,True,0.2506008914242748,1,2,2,2,2,1,2,1
4141,caught,pb_olympiadbench_q8,9,1069,0.2039289055191768,2,first4,False,True,-0.0316614754576805,3,5,5,4,4,2,7,3
4142,caught,pb_olympiadbench_q8,5,1480,0.3256756756756757,1,top10,True,True,0.15325206860781915,1,1,3,3,3,4,2,1
4143,caught,pb_olympiadbench_q8,6,840,0.16785714285714284,1,top10,True,True,0.315791083552561,1,1,1,1,1,1,1,1
4144,loc_miss_open,pb_olympiadbench_q8,9,1541,0.10966904607397794,2,top10,False,False,-0.1203070248893181,2,7,8,8,7,4,9,4
4145,caught,pb_olympiadbench_q8,8,826,0.18401937046004843,3,max,True,True,0.08071765900254668,4,3,4,4,4,3,6,4
4146,caught,pb_olympiadbench_q8,6,859,0.31431897555296856,1,top10,True,True,0.160640437887833,1,1,4,4,4,4,3,1
4147,loc_miss_open,pb_olympiadbench_q8,10,934,0.14346895074946467,4,last4,False,False,-0.5998846340623281,9,10,7,7,10,9,4,10
4148,caught,pb_olympiadbench_q8,7,711,0.1279887482419128,1,first4,True,True,0.0012236283907203216,2,3,2,2,2,1,6,3
4149,caught,pb_olympiadbench_q8,7,912,0.20065789473684212,1,tophalf,True,True,0.2002902728422109,2,4,4,3,1,3,7,3
4150,caught,pb_olympiadbench_q8,7,685,0.27445255474452557,1,top10,True,True,0.029373122866812817,1,2,2,2,2,2,1,1
4151,caught,pb_olympiadbench_q8,6,811,0.40197287299630086,1,top10,True,True,0.0379339755403556,1,4,3,3,3,1,1,4
4152,caught,pb_olympiadbench_q8,4,434,0.44930875576036866,1,top10,True,True,1.1224845860944392,1,1,3,3,3,4,2,1
4153,caught,pb_olympiadbench_q8,7,785,0.2624203821656051,2,top10,False,True,-0.07095497241560533,2,3,3,3,3,5,2,2
4154,caught,pb_olympiadbench_q8,7,1117,0.06535362578334826,1,mean,False,True,-0.007704893888210718,2,3,1,1,1,4,1,3
4155,caught,pb_olympiadbench_q8,7,1042,0.1833013435700576,1,top10,True,True,0.6605748533555356,1,1,5,5,4,7,1,1
4156,caught,pb_olympiadbench_q8,9,629,0.383147853736089,1,top10,False,True,-0.027927651590952784,1,3,2,3,3,9,3,3
4157,caught,pb_olympiadbench_q8,25,1185,0.05485232067510549,1,max,True,True,0.5652484623958163,3,1,7,8,6,1,6,1
4158,caught,pb_olympiadbench_q8,7,830,0.18795180722891566,2,last4,False,True,-0.020193979418489327,3,3,4,3,4,4,2,3
4159,caught,pb_olympiadbench_q8,5,824,0.10922330097087378,1,mean,True,True,0.03161454079372916,2,3,1,1,1,2,4,3
4160,caught,pb_olympiadbench_q8,10,1174,0.1575809199318569,1,top3,False,True,-0.0026692400940571126,2,2,9,10,9,3,7,1
4161,caught,pb_olympiadbench_q8,4,494,0.4574898785425101,1,last4,False,True,-0.0037640281932440622,2,4,2,2,2,2,1,3
4162,caught,pb_olympiadbench_q8,13,932,0.27360515021459225,1,top10,True,True,0.2042703536443562,1,1,3,3,1,1,1,1
4163,gate_blocked,pb_olympiadbench_q8,13,846,0.10756501182033097,1,top3,False,True,-0.04214895570663124,2,5,4,5,3,2,4,1
4164,gate_blocked,pb_olympiadbench_q8,11,746,0.1380697050938338,2,last4,True,True,0.15710021810426378,4,3,10,11,9,8,2,3
4165,caught,pb_olympiadbench_q8,12,1134,0.08112874779541446,9,top10,False,False,-0.09370478031071383,9,9,10,10,10,9,10,9
4166,caught,pb_olympiadbench_q8,4,572,0.32342657342657344,1,max,True,True,0.47429421666880534,2,1,3,2,2,4,2,1
4167,loc_miss_open,pb_olympiadbench_q8,8,616,0.08603896103896104,3,max,False,True,-0.09960714900307854,7,3,5,5,6,5,6,6
4168,loc_miss_open,pb_olympiadbench_q8,6,1190,0.014285714285714285,2,mean,False,False,-0.25194058488601634,6,6,2,2,2,4,4,6
4169,loc_miss_open,pb_olympiadbench_q8,6,791,0.14791403286978508,4,last4,False,False,-0.47093229268518133,6,6,6,6,6,5,4,6
4170,caught,pb_olympiadbench_q8,14,1303,0.15732924021488873,1,top10,True,True,0.04549321424411357,1,2,1,1,3,1,7,1
4171,caught,pb_olympiadbench_q8,6,1119,0.12957998212689903,1,mean,True,True,0.013675673035164815,3,5,1,1,1,4,3,5
4172,caught,pb_olympiadbench_q8,9,702,0.1396011396011396,2,top10,True,True,0.009235557630563607,2,3,4,4,3,3,8,3
4173,caught,pb_olympiadbench_q8,9,993,0.11178247734138973,3,top10,False,True,-0.14140406748464995,3,3,6,6,4,3,7,3
4174,gate_blocked,pb_olympiadbench_q8,7,726,0.27823691460055094,1,top10,True,True,0.6268100846031563,1,2,3,3,4,1,4,1
4175,gate_blocked,pb_olympiadbench_q8,6,436,0.2545871559633027,1,top10,True,True,0.11070771630960019,1,1,2,1,1,2,2,1
4176,caught,pb_olympiadbench_q8,4,554,0.26895306859205775,1,mean,True,True,0.00854698585849678,3,2,1,1,1,3,4,2
4177,loc_miss_open,pb_olympiadbench_q8,6,509,0.13948919449901767,2,last4,False,True,-0.1546348140065943,3,5,3,4,3,5,2,4
4178,caught,pb_olympiadbench_q8,6,595,0.22521008403361345,1,max,True,True,0.03537306325969647,3,1,2,2,2,3,1,3
4179,gate_blocked,pb_olympiadbench_q8,9,631,0.19809825673534073,2,top3,True,True,1.0236734333961892,3,3,8,8,6,9,9,2
4180,caught,pb_olympiadbench_q8,11,915,0.1923497267759563,2,top10,True,True,0.44301661798185066,2,4,2,2,2,6,4,2
4181,caught,pb_olympiadbench_q8,47,1623,0.03820086260012323,1,top10,True,True,0.15967441063008003,1,2,4,5,4,13,4,2
4182,caught,pb_olympiadbench_q8,8,726,0.13911845730027547,2,top10,True,True,0.02952458111841283,2,2,4,4,4,6,2,2
4183,caught,pb_olympiadbench_q8,11,623,0.13162118780096307,2,last4,False,True,-0.005036223491396763,4,5,6,6,6,7,2,3
4184,gate_blocked,pb_olympiadbench_q8,9,870,0.13793103448275862,4,top10,False,False,-0.1195886995538129,4,6,5,4,5,8,5,5
4185,caught,pb_olympiadbench_q8,12,1161,0.15762273901808785,2,top10,True,True,0.009261720591066114,2,2,6,3,3,11,3,2
4186,caught,pb_olympiadbench_q8,6,861,0.2601626016260163,1,first4,True,True,0.06346346491996613,2,2,2,2,2,1,4,2
4187,gate_blocked,pb_olympiadbench_q8,9,349,0.08595988538681948,1,median,True,True,0.21477898397260153,2,2,2,1,1,4,2,2
4188,loc_miss_closed,pb_olympiadbench_q8,9,464,0.06896551724137931,4,median,False,False,-0.19456887158877456,6,8,7,4,4,4,8,7
4189,caught,pb_olympiadbench_q8,7,847,0.15230224321133412,1,max,True,True,0.18050187942354956,5,1,6,6,4,6,5,4
4190,loc_miss_open,pb_olympiadbench_q8,12,848,0.031839622641509434,4,mean,False,False,-0.34754527698229665,11,12,4,4,7,10,5,12
4191,caught,pb_olympiadbench_q8,5,604,0.22847682119205298,1,median,False,True,-0.09538877385806765,3,2,3,1,2,2,2,2
