model_id,cell_id,slice_id,row_id,group_id,fold,true_first_error,prediction_step,threshold,true_error_step_length,true_error_length_stratum,selected_step_length
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_2b38765063a815430fedbd64294bcafe2b471c63613011410ddcf5f7f338ae37,xgidv2_ed37da5a5af8c84e86df9cd6df5aa64dfeab98c6260c47d5df6a3be9ce2aea82,4,-1,-1,0.4681149031332316,,CLEAN,
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_2ba1feb6f28f76de0b32d5385f391ee3b097225c06055ac40ab01a2b4cd1ec46,xgidv2_23c3b312a23addf3850dd806559d674f6694716bfd9988ea4a0fce36b9310376,0,-1,-1,0.47840900923297186,,CLEAN,
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_2bdde008a15dc671c95fe91c16208927a53beb4daa88a0344b5e44c90503b754,xgidv2_b822578ca59ec73648baf52407f53fd5f871701fadeefde5a1f9f6769b3b956e,0,-1,-1,0.47840900923297186,,CLEAN,
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_2c0816bccd8c88e46671202727bf70800515097fa55a4e127b6d6b7263434e58,xgidv2_63b904c0ad87ca2e394ddbf42754bfe11bb91ab1b0fe9282e1080d584d329bc3,1,2,-1,0.4801330922965181,106,medium,
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_2c0c41a64199ef15429714821125634c78aadfc675f4b23bac81ac1804b4373a,xgidv2_c4128dadcc981a561dc1cfd798972050205dc1b7ec689d8b1e9b5a1166a3335a,3,4,3,0.479449221223627,75,short,58
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_2c120866a35bf688e1022fd3439b3ed593bbb5d7cd832646f0f10e8a27250182,xgidv2_8caadf6e7f97e31d9969ce7ca35747ec178de2ac37d438c23725f4804907f81f,3,0,7,0.479449221223627,169,long,26
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_2cee19dea9e401ce3674bde8df5354b5eea57dadc65231f5b0415431c1607f7f,xgidv2_7437395ce715141eec94dbe188208f6ca0962618da63f42ba12356a3aa0d24da,4,-1,0,0.4681149031332316,,CLEAN,30
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_2d1d97c6fa3f749099a66b9b39a6901a174abcdc5ce1253533deec0fe683cae4,xgidv2_ee5cc8ef3504f53483683fb3bc0192c7e99deac0ccfb9f78cd5db391b64445ac,2,0,-1,0.478070965738475,44,short,
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_2d4c58946ca81cb829c16c60c1ff9751eff091ff3658b0cf7e2c2d267a7abeff,xgidv2_876c752a7de3352dd47d46a0f3856657294abbb8d56bc089ecdced2ab74cbe00,2,-1,0,0.478070965738475,,CLEAN,82
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_2dc0bd52aa2d495fdbb63a25962ddc911de6d1a2707e0139fc67e0a9f3fc9f1d,xgidv2_a5e8c9acb8209457fc9f35fea43aa6fb0436c656fbc80955bba5e5918b016b8b,1,3,3,0.4801330922965181,314,long,314
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_2df2a28de7a9c0359b162e7c83356d243b46d4cb6443195ec6e7ebda37c981ab,xgidv2_7b1edd8dc80f2e2a175b1d6dfa987e651a6d8b12f9539338ccd431e7c4fbc428,3,-1,-1,0.479449221223627,,CLEAN,
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_2e06ed4494f1d5c6ea157a1b056990a6cc10f7d4b9124a01549563829f636c64,xgidv2_510e2d578438acfeb6eaab5d7b6973e0419be394dfa6f3f35c28adf4c8058fe7,3,-1,1,0.479449221223627,,CLEAN,39
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_2f2199a4dfa4f3971f54af4251d6d436bea3a60f8add520d3b249657562be05e,xgidv2_5cc0fac30ca147116ebb46913a79f4e4c9137c34e423a954892e2e7503ae919d,1,-1,-1,0.4801330922965181,,CLEAN,
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_2f3bdb8df8d2233d422802585281869f6fa5e61ad889ab39b04b111f395d0709,xgidv2_183106e6256e2d64447ed287ab9551b9c35f6d063268468a9e8f474aeb108316,3,1,3,0.479449221223627,98,medium,52
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_2f459d1da0f727f0b2b68f5a3505d5763b7fa14bc5c6ee152ad043c992c3ddc8,xgidv2_14032c2d6898cfe3a7037a03b8c42d63951dbdc322104447cb8bc5869ff98596,0,1,2,0.47840900923297186,197,long,24
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_2f61491f6d7d652f00105fcf278fa99933e3fe380bad3e5ce22154ba196ce8c8,xgidv2_5394e22e8477c6c58c696d578980a39e45f2f75bf2d27a7bb4184511539023f8,4,3,3,0.4681149031332316,94,medium,94
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_2f7221cca334deafb81f72005963d65e5fa43a8ca8bb57421872caa444519f57,xgidv2_3f639d00483b07073bf5605af9db1deb46afc3208393134cec490b92f098a05d,1,-1,-1,0.4801330922965181,,CLEAN,
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_2fc409459457f5cb131142925ef97402915edf591c77ab228a32f39c9d6117a5,xgidv2_659b969025203f1951645eccef2487d85ce7dd3fc183b8e21b7bb4b7c8fc3c33,4,-1,3,0.4681149031332316,,CLEAN,24
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_300948ef97805bd0e1e4bd64b3ee77551ff9209a22f638bc92e837b986a3f8e1,xgidv2_d9798e80bf143e997eeea28691d2590171878a5afdc52c344af0787d886d7393,2,-1,-1,0.478070965738475,,CLEAN,
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_300ca7dbbf2628cf725b0c4975dad835dd1ab1cc24220eec6675ec47268f1713,xgidv2_d0da52150417af4543a02edeb85b812121919c015ad2ab0899db6ad1668c2d37,4,-1,3,0.4681149031332316,,CLEAN,25
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_304da06517ebd5aeac9c08cdf0d38d7a56c9aff27c9dda1d2359aeb00e7f1f1f,xgidv2_e77b07d4fa0649df674fc13aed47dba14a62cf70ae7a81e8b8f9ee75f24d4a40,1,3,-1,0.4801330922965181,51,short,
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_30cf4e4d713d04309a8c693c2564586fe063439e893a56d0e94ea1e4af3680f0,xgidv2_414742bbc40ebc3f2218169a10b833809b2730d60159eec8f66df9950148e7a4,3,-1,-1,0.479449221223627,,CLEAN,
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_30f5c3a39f49f8f0e0de99862f5acbe7864ba032d195548ec84698c87a7dc0ec,xgidv2_f6f8dedc41b4967631ac32f0203e11368a879537cdb0129c7f44bd623eff0b56,4,0,3,0.4681149031332316,204,long,84
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_314693c5364a4150748a6e0ccb3f2435b3dc0ed05dc9ad018521060889679e6d,xgidv2_527699fce4f379c940d68254cee885beb19651215da6269c951d2bf9d7bb3c7d,3,-1,5,0.479449221223627,,CLEAN,31
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_315c636c8e11bce5eadf9088cce0862d6f4dbfe6db50e07c0b6f4dc54792175f,xgidv2_38ced2bc258a53e44441b71cf25ced7ca011f170d656c097e489d682b11b7425,3,1,0,0.479449221223627,156,long,63
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_31af48ac2ca2507ecdd400cda718359084a86fface8b5170d8f5024da768770a,xgidv2_6fe7bd45089b14657dc2c6f5e1b14d15fdc9d70562e69757485c3ea40b535417,4,1,0,0.4681149031332316,69,short,47
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_32396252ff5eada11de0119fb50f4774f1d60be3e5e35499d7db9344eedf3a7f,xgidv2_fe3742435b9a43a63426139bd5719b242b9df5ff24c1c9875ff1173f5977197d,4,0,1,0.4681149031332316,56,short,28
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_325ed31ea316b26ae506ccd0f18d20711e4b5572f2a4dafb32381ce4efce4cdc,xgidv2_c34438794ec2436556ea2e0e8a3e3533545877e37f532d7015e6cb4d059cc880,0,0,1,0.47840900923297186,61,short,42
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_3297748afa775e4a8889f48a0d374cb8d3418b854080a49f0cce72311de6a331,xgidv2_53b6c5e65c0f45b5aa17592f29c1e80e890553c16440d55dcfd937238d203788,3,-1,-1,0.479449221223627,,CLEAN,
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_33b378c3d2e8665026a3c7c99e6f8d9bc5ba7ea7ce22b93cc7775549f7a3b0aa,xgidv2_203003e5d1ef305928d68330ed690cda1b1d9a2ef582497d7aea9e9be7c1dfca,0,-1,-1,0.47840900923297186,,CLEAN,
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_33f2cbaabc6c212612131676a6b7e64275d8544cc23d641359e811a6d22d0a25,xgidv2_acbba57952e4b3f73abeee4138817a2032cc6c5f751c0e3075fe36463317e79b,1,2,3,0.4801330922965181,102,medium,68
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_34483c77b550c8c332d009eecd2a0bd966b0e17aab483145fe6e270b5e598ce2,xgidv2_69a82a6f26867fd74a5ffb169dd859304b701f9fba6b65a5c8a304213e010f1d,0,-1,-1,0.47840900923297186,,CLEAN,
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_348fae590e207db10369487bfa0cb6c6a68adaf8e01be7f962b8e737d2eabbc2,xgidv2_59600691967b59090316c52bcafe075296f237a64dc1dd1becc7cd42acf2fa28,3,0,0,0.479449221223627,115,medium,115
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_34a8bb8528e4c1a35b70763e0bf9f7a84c4048ecebc336a5df48b25d510223d1,xgidv2_1a168f483d283256ff6cb1a9f611aabbf37a3bb2c4efbbc509b0b179544cc8b1,1,0,-1,0.4801330922965181,119,medium,
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_34deb81f119b61273ed8a61c81808dcad43d3e79e92286412d9c9fcd5714fae5,xgidv2_ed6682501671f5aef001104bbd4199274309ffe2b7270c7ad59bebaf69187915,1,-1,-1,0.4801330922965181,,CLEAN,
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_34e7bf291928098418da40664087c3e474cde6483e5323e7d860562ca0cf013a,xgidv2_11bc0f8f3b698cd19c7ca50ba15c1fb2d12ecfabe1028403e883a719e1774afb,4,6,6,0.4681149031332316,176,long,176
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_353a86d6544f5f11c62606e4b2dc74290847021df0fe4e707da3e18a0c199ef6,xgidv2_77ab6740fa7efb438eacd5a2788d6db09e9ffde62edeb1f98fd19e81bac12a57,2,-1,0,0.478070965738475,,CLEAN,53
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_3588cdce38ddf59648637ec1c5ee08782589ad00d9ce7a1cd664a8927027f80d,xgidv2_5ad78b998f4ebfef43dbed3d938fe176108466d4bc4ad99aa148db71451a06b1,4,-1,-1,0.4681149031332316,,CLEAN,
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_35baee2baab0cb48d4f56709a0a9aa366f019ba3154fecbd9e0e39357426a759,xgidv2_5c554678e3a5a0e9b240122d56defc2c67b1da018c0dd1f154a0fffbc86d2800,0,3,3,0.47840900923297186,123,medium,123
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_35c29b40be2daf3652ae40755a7e7cafe23ab8a735eca28aaec1aca1a93b545d,xgidv2_ce64618d216af3fc1c46f75f6d06c3129372b977f93b8afd3a081484edccd59d,2,3,3,0.478070965738475,117,medium,117
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_367e408278bf653aa3651af1e5909cde7cee92f4665698e0b9ee494c0cc5a823,xgidv2_7f4f8b0f9a8a43c83e8ffd769ab7ac1cc203e9e5c57f4f828b7e5fda9e285872,3,1,4,0.479449221223627,58,short,60
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_36b215dccf6779f06e5e77dd34e32be826541e80c59ac00dfc412989d73653ee,xgidv2_0450557e0bd6589eac067730eb4dcf5b5d6074541ef7664a67984ab5706bd6fb,0,2,4,0.47840900923297186,26,short,97
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_36d5c531294c53c1b560192b1e2acc68fc0672d2455504892760dc5cc84874c3,xgidv2_77d05755e529c13c9ce55c85e500234fcf7f5c12dd3273688a151ce99278ba07,2,0,1,0.478070965738475,102,medium,110
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_3760181d06e7ac116497f62fde7c831aed80dbcc8e56d60dda26907ffef98406,xgidv2_6794f953b56f6e5aa03881c0d4bf73881656f13d824c3953e878ccd56bb2a53f,2,-1,-1,0.478070965738475,,CLEAN,
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_37c968b0c7575fbfa0fd998dd8de6b018be9fd1b6367a139b2134e1bfe64a35b,xgidv2_38c958dbe2ae9600adb894e8f3d89f09560f10892ccfd13a038f8e9170684e26,2,6,1,0.478070965738475,136,medium,57
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_37cca8a6da6eec0b142efcb15e34bc4c3724d4f590bd85a3b6a2a2c927719675,xgidv2_38580c5435a28ca9b8697153c553c09073e74dba8b1fdfec8b00eba3a2c157b9,0,0,3,0.47840900923297186,137,medium,22
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_380381c76c0068fa43c6324d06ace2805ef3df19905578afcd605419da3ca658,xgidv2_0f44e4c4dd83c3cb8c00aafdff7b2efefd9a32bb66d7d8041c6f8eb2e81c2b31,0,0,2,0.47840900923297186,97,medium,21
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_38a454f79bbde7992bdc03e999f264da2bdcd5100ce6db31be8db69c80f01983,xgidv2_8d7b9c4d56d50ae1944a47cb115b1921b5b703d23d573e28041c3f703aa22eaa,4,-1,0,0.4681149031332316,,CLEAN,265
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_394fd14d096fe304531ed5fb5ddee73fd13c8b4b1de9eccfaa959b6d145eb2bb,xgidv2_c80be43f72b521cece517e9fb7dfc112279fdbff1f8143f5b8dc51dcd12db10d,4,1,1,0.4681149031332316,99,medium,99
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_3a85a64002867cc9e10404b8d85d48f48f7ece003705bf274a6f9ed36c8efc19,xgidv2_5247fd0cf0becd0b13b2a475651d9059c7703de30cc71c01c61f0bc8adac4d2a,3,-1,4,0.479449221223627,,CLEAN,16
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_3d1a4fbc9101b15044a74f8bafa5ec3870cf6fe41e8af58c4923b6f5dcd0560e,xgidv2_11d270ad2d8ad76607d360781e432bff87557a168a4702409b86019e46a867a0,2,-1,6,0.478070965738475,,CLEAN,55
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_3dcd62791f8c7dccc13a371a13890d51ebfa85a123449e1cfed86f4d38a75426,xgidv2_3b106f5cfea29ab073d640553a3d7a5f3e9c75697b848bfe894297f4174e6489,0,-1,3,0.47840900923297186,,CLEAN,29
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_3e1b7a005366e7ceb70db171e5f4d599347b086e288b84104438ad8497bec4a8,xgidv2_629a899be9d6a7d278063139946d5728f9351893679c8140b098e31acc60f58f,2,5,2,0.478070965738475,65,short,9
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_3e61ec2f433da9f71191af3641ab3024ab4aa3ca296f28b1a072e17ff52969ab,xgidv2_bcc244c6eb18eb55ccce6aabbd9deb3bf0e267d776b0410999d5f882fa4f006e,4,-1,2,0.4681149031332316,,CLEAN,33
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_3f0c6fb7e342b64c1d75ca41223a606903e1f01a76863031b103813d941b4558,xgidv2_18a401ac97eadbc6639d55d09181286009e839ef696ca59ff783e14f32fd082f,4,-1,-1,0.4681149031332316,,CLEAN,
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_3f4c51789171588da7d02d52bff5908b580d4e1d81e11ee64d900fd36a011b51,xgidv2_bd41229b157d348b58a80669c37157e178d76dd341695e5349bcbf842eff531e,0,-1,0,0.47840900923297186,,CLEAN,32
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_3f4d7665beb8743d0d3fc77612a637fc1fc55566c7e431b9a4d525a90e5371de,xgidv2_6b8182d77380fb8062fe32810bf98428598bde07edfadf217436e689af7599a3,3,-1,-1,0.479449221223627,,CLEAN,
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_3f637c7f02fc908f0aa9ff145e22758f80b610e149be32195122c2531b93b49a,xgidv2_fc29c11658483e617555a46e5efbccbf0427851d49d833a9ed46f6827aa7ea09,4,-1,-1,0.4681149031332316,,CLEAN,
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_3f8e2fa8c2eea910aa7532c218245ed43a1d1864f8d403e1ede8a448faad4f1b,xgidv2_51f93c83be496419ed4d1a8f0687a5d64961b01bb2493b6abdd4ec1c1eef7a7e,1,-1,-1,0.4801330922965181,,CLEAN,
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_40060cb7f11061b207da62a0fe14e8d91af7be393faf40959808d5e03ce4542f,xgidv2_2b4733f1f861e8e4ff594ee927f74c6c31e9a3d89b43c3f9f4c458ae8696b643,4,2,0,0.4681149031332316,49,short,29
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_4045aa0dd160ba7ab64258e6645e50d7569640727f6ee51740e07bd7f752d66c,xgidv2_08e4dfc5faf924444c82e37ec9d2c3c907f8c018df3cb97d47b1e8cd4d66d124,2,0,1,0.478070965738475,35,short,42
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_40755a84284b3497d367bb295b1fa745ea6ef0bd0cf8425fe7c38afe7e55fb95,xgidv2_ac22d535b4906dd18616a8da729bfaafd2ba31d6d40a64d1f16579b521b9a817,1,-1,6,0.4801330922965181,,CLEAN,16
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_40a674c0b52509f54e6b390cfe1e65c95de5639da92352cfeee408581954a35b,xgidv2_d110d5edea6c6475c52338759c5b50253971bdf9eee354aa9411424f153a839d,1,3,4,0.4801330922965181,128,medium,90
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_40a772dd16664ae2f816c7ea337767dab36a042dc9a3c836dc906d65d8d03180,xgidv2_fbaddbff72b02dbbb7ab7e779e23ae11080a5009efd866812eb0c0386b54df08,0,-1,1,0.47840900923297186,,CLEAN,21
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_40c0e4c91ec5ed9541ce3f1313d485551bb3a1fe785ac4ff58946cea660ae868,xgidv2_c68fb60af472557a541501fbb435039b4f8d4f867444e3c2eca9b794ab9a7d9d,3,-1,-1,0.479449221223627,,CLEAN,
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_40ecb02cb128a88f5595eb121465a60e86f7952493f18ea5530c66e651800a3d,xgidv2_25743e0a327c52ea7331bcb3c9780c92a93a1558c9a937e524e0d4ba43ceaf43,0,-1,2,0.47840900923297186,,CLEAN,49
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_40f59b39f1f0a7d20141ed893574356acf85466941a52f0154778963a18b6bed,xgidv2_9b16383b01d2fea7c29615940db6e67783f7899027e2dae6300955c2e30bfac5,3,3,-1,0.479449221223627,89,medium,
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_40ff9dc1a9e193b78d791271325bf23620261fcfa00f62cd1f7c6a436a3d98fb,xgidv2_002edbb53687c644447ddfb3909da24d4494fa170ff2aa1195d55cb98340ca08,3,3,5,0.479449221223627,92,medium,126
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_414240b147dcab91cdcb1bfbe1d0d4d2714118e25998ea8c1863f6ba6e2ab8a8,xgidv2_1f372d6fb10e632db9d67e2004c02e4e51d517efd12570cb8c05621be5053bdb,1,1,0,0.4801330922965181,224,long,32
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_41552ea5815ea1e2aed76b6cbe0d7d0de861d86ffcffbeaf338efa08e1359d61,xgidv2_57161ed092032e5a34b5fe820f62876db07568a4f910d3b14e385c97571d3a9d,4,-1,-1,0.4681149031332316,,CLEAN,
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_41c15874c212371a7d6c173cb4ef0668b9b99fd6e08abdff0e5898f5ae631e1a,xgidv2_faab0fd2dc684b5f58f0e7bd801e58630c28132fe409bb28c7ce77b08e1f7c73,4,3,0,0.4681149031332316,442,long,128
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_41f920731106815d2f0aa9a72ce66ae3a55286c5eb7b1ef466aa3eea37ae450b,xgidv2_d645f6396cb5547d8bb60935e514d5d47ed42581920db0cb987745a783282226,2,1,8,0.478070965738475,87,medium,124
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_420311a6208757e78d375f10cf49ccf561a66daaa01868722e73b6b682ea3ec1,xgidv2_b8d8626f441ef57aa351624e5809af2836c7b969086afc04a1245f42e8f4731b,4,0,2,0.4681149031332316,79,short,21
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_421893f4c96abe6693bc2ba4092cc64689c920f776c78804298829ae893d9d8a,xgidv2_526ef00816397495ce431ccb4220e8d5a9482a7f5125092e03660a5dc75d72a7,1,3,2,0.4801330922965181,60,short,42
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_422a871e5444f21b8b314f081deaa4fb9dfdf9cb1699745a44dd1997f19e523a,xgidv2_a23f517b074788062978acd765bbe8bdf5c73029ba4fd4423316a5c5da3c2830,3,-1,2,0.479449221223627,,CLEAN,41
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_424a90ceddc8a7798349bf36c1a1297c12cbd38f2bb70cb66094db50039d8c5a,xgidv2_e4405e55aa50cfb385f036af50f6af85a55c04067156f565a91a0134147b7069,2,-1,-1,0.478070965738475,,CLEAN,
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_4267ee6a894d6b4bad46520e2e624b0f028bb9e444a1bb3eba03450a78c59bd3,xgidv2_78b811cd204658713ecc273857e0ffccfad9fbfad8407096b9f03c697b659911,1,0,4,0.4801330922965181,69,short,41
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_42d4d0e7351c9cd29f6b7920c878606b2d9aa4b748c6d1597caae68da06c5df6,xgidv2_1c651ae11fa3746ae0e38e7bbde3522e508a5e38211cae931384da4ba6aab574,2,1,0,0.478070965738475,172,long,191
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_436da63f25fda79261e3867749a2c9e01ad97a9dc57974b9c12e0357067b60b8,xgidv2_4c2b34b30ab1d53dcd99cde33d02b33edc4f01ed42e03d146baa1aca63043d36,2,-1,-1,0.478070965738475,,CLEAN,
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_43b042b557a724daaca5000781affd8750be7ee48d64f777bccc6bd24ae4a2b0,xgidv2_27ff0b933b194fa0539010c53933e6c20b2a755eff6d77ca4dfd39727d1e71ba,1,2,6,0.4801330922965181,142,long,62
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_4460cc08dfc0e5020fec59c1cb1acd96e4063cd69c7fbb39d2b4a9ae8601d5a5,xgidv2_47888978319108017dc63e165e36c80a80c1a194ad2e3edb478b1bb84dcaa67f,2,2,0,0.478070965738475,330,long,56
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_447aafa81ccc1c5950c97b113e01c72922fe1fc1ac7b97da1bf8b067ecb9840b,xgidv2_51e8ebc3f49dd6c67f67ae927a8da9c380cbf7105110762bab07aa12a439932a,3,-1,-1,0.479449221223627,,CLEAN,
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_4490ab7815a2958637a84c3b6ea061e20d17ee635922fff1abe666953e3e69e2,xgidv2_46d00195f47371357e7fb674516cd861fcb1993ac9b77d270b82a59565e7413b,0,-1,-1,0.47840900923297186,,CLEAN,
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_44a710becdae68cadd63d8915cf2403886a05b3ec0fbfb6d52344b2b8f6a1023,xgidv2_275be9e8a29a27a379280cf159f826e60ac2175bfacf13095eff7a1f88b4cc50,1,1,8,0.4801330922965181,253,long,60
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_44ad79a7d13d0a96789464fed63c03fce8046f6c1ff81ad4edf4e2454ca6e497,xgidv2_4596e42319d76571fb3dca8d1b872c217029af876f2db9d04fb72fbfc1c8a731,3,-1,-1,0.479449221223627,,CLEAN,
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_451e4c354c98b249d34a3be6860a7a779e8f0dc5b447a352031b6816246e615a,xgidv2_a623a4eb4c388b773c3a6c1c238bad0903626c1f2c964400496ad89742166e63,2,-1,5,0.478070965738475,,CLEAN,18
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_452c97026622000a954cbd0b5b44436d1d43b7116222c135186bd85dd2aba347,xgidv2_1ec9bbfbaa103db233cfd30b9964f898659a5df680ea3c3f815974f48ec7314a,3,-1,1,0.479449221223627,,CLEAN,56
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_458658978d63c816dcff739e813f7b828577ffa09f68f400c93429b10629a6d2,xgidv2_591e57647f896c0a572d24bff20361707c94deae25e0112d8b7934782b04a25b,4,2,4,0.4681149031332316,100,medium,73
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_458f5e51c9e0b2ec91994097c72c1ed8d81c2cb048ec1fd8b52b576ecdbfa5bc,xgidv2_53eb11e4283bb34cc5c9d4a1b8720be7043f8ceb237e72810462248e916b9223,2,-1,0,0.478070965738475,,CLEAN,74
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_46500ec4c9347a6fbd5aff93b2a7afef42bff949c8529467572708013c581c1e,xgidv2_da6f7f067dfdb9f74a9f505a7669ab74ea79112ecd30289730b3aabf01f47276,4,-1,5,0.4681149031332316,,CLEAN,67
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_466d5bc36d73ad41b0c54e4abed35f693ea715ab894616f65c08477dd7f3a53f,xgidv2_7d44dc5c10c96d4b9cda952cece25b16f9d41fd71c440079beebc72ead325c35,1,-1,-1,0.4801330922965181,,CLEAN,
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_473e0a956e40260db03e5197da294bf4d8cbbf00f4c6fd21873faa0be7cc068a,xgidv2_825fe01c3a57cec3cd76ecd214d21d78c0cedf62fa28eb63b89f09cf4e99019c,0,-1,1,0.47840900923297186,,CLEAN,17
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_474816fe987899505cd816c2e10b5ce413a235864f2b318bd2e883fbb22dcffc,xgidv2_86d57bc8daf41f53331aa1a906b9329ff8f8242f42fc1c100c8b4a50c3cae971,0,5,3,0.47840900923297186,86,medium,65
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_4813ea719d11c80a520053ca06726d9a0c5e29f1682096db1441a1964230139b,xgidv2_315a3acaf4fed9fa11cd8ac4fc91f88b438febe347448cea02f939889d881ca4,1,1,3,0.4801330922965181,263,long,102
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_486fc4d93e7d65909a512113e528672f72693eb105eedafcd7718b5f1fde8c4d,xgidv2_02366ec712014a983575bf88587d3bf43992a22ff6a56e096a0bf8844fb9c5d6,0,-1,-1,0.47840900923297186,,CLEAN,
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_4876f8a1f8148db87f531bdde327c7c306577db286f87eab3dd09bc23d5e1703,xgidv2_037f212a3aa0f71d16275265d41ff2453b9ea8aa6036fa222db708d61748cc21,1,5,2,0.4801330922965181,121,medium,80
qwen3_8b,processbench_math_qwen3_8b,math,xridv2_48eea11ef8d0dfb9467db55750a246539f272bad7318126a040f1764bd706801,xgidv2_fd646f8449a6300f94b925141df31174c3d83cd099f6e95fd26cab08c0324631,2,3,1,0.478070965738475,162,long,46
