access_tier,answer_process_stratum,candidate,detector,error_position_quartile,family,length_stratum,locator,model,prediction,reducer,score,target,task,trace_length,unit
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,long,3,llama31_8b,3,step_max_token_argmax,-0.032971879417933406,-1,local,1105,math-678
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q4,math,medium,7,llama31_8b,7,step_max_token_argmax,0.198529493364967,7,local,449,math-69
A,answer_correct_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,math,medium,3,llama31_8b,3,step_max_token_argmax,0.1536899907156504,0,local,498,math-697
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,long,2,llama31_8b,2,step_max_token_argmax,-0.10676889164047648,-1,local,608,math-706
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,long,3,llama31_8b,3,step_max_token_argmax,-0.11540731613808228,-1,local,592,math-720
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,long,6,llama31_8b,6,step_max_token_argmax,-0.07246696150109017,-1,local,824,math-727
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,short,1,llama31_8b,-1,step_max_token_argmax,-0.330329209004648,-1,local,241,math-737
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,short,3,llama31_8b,3,step_max_token_argmax,-0.11629026152019778,-1,local,330,math-747
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,long,1,llama31_8b,1,step_max_token_argmax,0.16722865047951496,-1,local,861,math-750
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,medium,4,llama31_8b,-1,step_max_token_argmax,-0.26120815961359684,-1,local,502,math-757
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,short,2,llama31_8b,-1,step_max_token_argmax,-0.24579962157474555,-1,local,314,math-759
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,long,1,llama31_8b,1,step_max_token_argmax,-0.1281458456251587,-1,local,625,math-760
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,short,1,llama31_8b,-1,step_max_token_argmax,-0.4122795495535314,-1,local,190,math-767
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,short,1,llama31_8b,-1,step_max_token_argmax,-0.6711334502940018,-1,local,181,math-775
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,long,0,llama31_8b,0,step_max_token_argmax,-0.11669180309853408,-1,local,814,math-781
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,medium,3,llama31_8b,-1,step_max_token_argmax,-0.16249763942699788,-1,local,480,math-785
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,medium,1,llama31_8b,1,step_max_token_argmax,0.12534223295325334,-1,local,451,math-789
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,medium,0,llama31_8b,-1,step_max_token_argmax,-0.29813081648982187,-1,local,374,math-792
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,medium,1,llama31_8b,-1,step_max_token_argmax,-0.4637655555213567,-1,local,493,math-797
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,long,2,llama31_8b,-1,step_max_token_argmax,-0.2319428270033027,-1,local,613,math-802
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,short,1,llama31_8b,-1,step_max_token_argmax,-0.34012428024123886,-1,local,317,math-804
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,long,3,llama31_8b,-1,step_max_token_argmax,-0.14977571448886917,-1,local,717,math-807
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,math,medium,2,llama31_8b,-1,step_max_token_argmax,-0.6295249829534211,2,local,333,math-81
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,short,1,llama31_8b,-1,step_max_token_argmax,-0.33783925856539965,-1,local,153,math-810
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,medium,3,llama31_8b,-1,step_max_token_argmax,-0.46307578256769194,-1,local,433,math-816
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,short,0,llama31_8b,-1,step_max_token_argmax,-0.5121683201506113,-1,local,264,math-817
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,medium,1,llama31_8b,-1,step_max_token_argmax,-0.16142290815803242,-1,local,420,math-823
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,short,1,llama31_8b,-1,step_max_token_argmax,-0.24775006575748865,-1,local,171,math-826
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,short,1,llama31_8b,-1,step_max_token_argmax,-0.30903279347879026,-1,local,224,math-827
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,long,7,llama31_8b,7,step_max_token_argmax,0.03726034375939093,-1,local,1970,math-829
A,answer_correct_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q3,math,long,3,llama31_8b,3,step_max_token_argmax,0.5446063729538109,3,local,982,math-832
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,short,1,llama31_8b,-1,step_max_token_argmax,-0.44124649505276303,-1,local,187,math-840
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,math,medium,4,llama31_8b,-1,step_max_token_argmax,-0.36466153352394726,2,local,335,math-86
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,short,1,llama31_8b,-1,step_max_token_argmax,-0.4589113649010918,-1,local,251,math-862
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,short,0,llama31_8b,-1,step_max_token_argmax,-0.6299910058494507,-1,local,125,math-868
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q3,math,short,3,llama31_8b,-1,step_max_token_argmax,-0.3792394170246467,2,local,272,math-87
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,long,1,llama31_8b,1,step_max_token_argmax,-0.10891758391194667,-1,local,578,math-879
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,short,2,llama31_8b,-1,step_max_token_argmax,-0.46214583987919644,-1,local,231,math-885
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,long,3,llama31_8b,-1,step_max_token_argmax,-0.31851972687547603,-1,local,721,math-886
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,medium,3,llama31_8b,-1,step_max_token_argmax,-0.20204338025201835,-1,local,398,math-890
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,medium,0,llama31_8b,0,step_max_token_argmax,-0.009444059485436744,-1,local,408,math-895
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,math,long,1,llama31_8b,-1,step_max_token_argmax,-0.15071711623538725,2,local,715,math-90
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,long,1,llama31_8b,1,step_max_token_argmax,-0.017010814557839253,-1,local,1256,math-908
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,short,1,llama31_8b,-1,step_max_token_argmax,-0.1874127713202999,-1,local,271,math-909
A,answer_correct_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,math,long,1,llama31_8b,1,step_max_token_argmax,0.2068640797022437,1,local,1363,math-910
A,answer_correct_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,math,medium,3,llama31_8b,3,step_max_token_argmax,0.5957797182720855,2,local,457,math-912
A,answer_correct_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,math,long,4,llama31_8b,4,step_max_token_argmax,0.029855189574437578,3,local,1001,math-917
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,medium,0,llama31_8b,-1,step_max_token_argmax,-0.28077203810427753,-1,local,364,math-922
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,short,2,llama31_8b,2,step_max_token_argmax,-0.10760595835983308,-1,local,204,math-928
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,medium,1,llama31_8b,1,step_max_token_argmax,0.00509369442634814,-1,local,347,math-929
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q4,math,short,2,llama31_8b,2,step_max_token_argmax,-0.0703455253719813,2,local,222,math-93
A,answer_correct_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,math,short,0,llama31_8b,0,step_max_token_argmax,0.38394150178631586,0,local,287,math-942
A,answer_correct_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q3,math,short,0,llama31_8b,0,step_max_token_argmax,0.7034361368085558,2,local,303,math-943
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,long,0,llama31_8b,0,step_max_token_argmax,0.02885238648837003,-1,local,569,math-944
A,answer_correct_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,math,long,2,llama31_8b,2,step_max_token_argmax,-0.11943138339827782,0,local,648,math-948
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,long,3,llama31_8b,3,step_max_token_argmax,-0.08285111774133545,-1,local,920,math-957
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,short,0,llama31_8b,-1,step_max_token_argmax,-0.6887011519296602,-1,local,264,math-960
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,medium,2,llama31_8b,2,step_max_token_argmax,0.16522335598629195,-1,local,546,math-966
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,short,2,llama31_8b,-1,step_max_token_argmax,-0.33184288754630054,-1,local,212,math-968
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,short,1,llama31_8b,-1,step_max_token_argmax,-0.2841963783144049,-1,local,313,math-976
A,answer_correct_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,math,short,1,llama31_8b,1,step_max_token_argmax,0.41352958590141764,1,local,165,math-977
A,answer_correct_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q4,math,medium,1,llama31_8b,1,step_max_token_argmax,0.7546045414441419,1,local,431,math-985
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,short,2,llama31_8b,2,step_max_token_argmax,0.14075977333764755,-1,local,206,math-988
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,math,medium,3,llama31_8b,-1,step_max_token_argmax,-0.6033113593576344,-1,local,332,math-996
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q3,olympiadbench,long,6,llama31_8b,-1,step_max_token_argmax,-0.16267743824569197,10,local,1607,olympiadbench-110
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,olympiadbench,medium,5,llama31_8b,-1,step_max_token_argmax,-0.2379439285199691,4,local,743,olympiadbench-113
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,olympiadbench,short,7,llama31_8b,7,step_max_token_argmax,0.8888406349000276,2,local,495,olympiadbench-114
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q4,olympiadbench,long,9,llama31_8b,9,step_max_token_argmax,0.08666848444348241,8,local,894,olympiadbench-118
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,olympiadbench,long,0,llama31_8b,-1,step_max_token_argmax,-0.3324970266296658,2,local,1610,olympiadbench-121
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,olympiadbench,medium,0,llama31_8b,-1,step_max_token_argmax,-0.21719024814489357,1,local,725,olympiadbench-123
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q3,olympiadbench,medium,5,llama31_8b,5,step_max_token_argmax,0.33141860882208174,3,local,645,olympiadbench-125
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,olympiadbench,long,3,llama31_8b,3,step_max_token_argmax,0.006334526079073231,2,local,936,olympiadbench-126
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q3,olympiadbench,short,1,llama31_8b,1,step_max_token_argmax,-0.019868018160507726,3,local,427,olympiadbench-134
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q3,olympiadbench,medium,5,llama31_8b,5,step_max_token_argmax,-0.027268791311741494,4,local,650,olympiadbench-166
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,olympiadbench,short,0,llama31_8b,0,step_max_token_argmax,0.268861231601239,2,local,397,olympiadbench-168
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,olympiadbench,long,5,llama31_8b,5,step_max_token_argmax,-0.031706469815727265,2,local,1709,olympiadbench-175
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,olympiadbench,long,2,llama31_8b,2,step_max_token_argmax,0.14669149031558254,2,local,1170,olympiadbench-179
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,olympiadbench,medium,1,llama31_8b,-1,step_max_token_argmax,-0.2988845244716999,1,local,781,olympiadbench-18
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q3,olympiadbench,short,4,llama31_8b,4,step_max_token_argmax,0.08495139801648022,4,local,429,olympiadbench-187
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q4,olympiadbench,short,3,llama31_8b,-1,step_max_token_argmax,-0.214205368490258,3,local,483,olympiadbench-194
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,olympiadbench,long,2,llama31_8b,-1,step_max_token_argmax,-0.21520084793536898,2,local,1157,olympiadbench-197
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,olympiadbench,short,1,llama31_8b,1,step_max_token_argmax,-0.05631834487878154,1,local,320,olympiadbench-20
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q3,olympiadbench,short,3,llama31_8b,3,step_max_token_argmax,0.40861824250474077,3,local,366,olympiadbench-200
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,olympiadbench,short,3,llama31_8b,-1,step_max_token_argmax,-0.1314059110014818,1,local,306,olympiadbench-212
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,olympiadbench,medium,3,llama31_8b,-1,step_max_token_argmax,-0.40782715221924354,2,local,752,olympiadbench-213
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q3,olympiadbench,short,0,llama31_8b,0,step_max_token_argmax,0.1445954189245238,3,local,466,olympiadbench-215
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,olympiadbench,short,6,llama31_8b,6,step_max_token_argmax,0.5899458378803452,3,local,447,olympiadbench-217
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q4,olympiadbench,medium,0,llama31_8b,0,step_max_token_argmax,0.008984608024791237,4,local,628,olympiadbench-218
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,olympiadbench,long,2,llama31_8b,-1,step_max_token_argmax,-0.13457214750475274,2,local,900,olympiadbench-224
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,olympiadbench,short,4,llama31_8b,4,step_max_token_argmax,-0.014408864934801466,1,local,424,olympiadbench-23
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,olympiadbench,medium,3,llama31_8b,3,step_max_token_argmax,-0.045322953195677,2,local,701,olympiadbench-234
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q4,olympiadbench,medium,2,llama31_8b,-1,step_max_token_argmax,-0.19588780588588772,4,local,815,olympiadbench-245
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q3,olympiadbench,short,2,llama31_8b,-1,step_max_token_argmax,-0.5120240504876963,2,local,346,olympiadbench-247
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q3,olympiadbench,medium,4,llama31_8b,4,step_max_token_argmax,0.10905229134513901,3,local,714,olympiadbench-252
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q4,olympiadbench,short,7,llama31_8b,-1,step_max_token_argmax,-0.18104762013439668,10,local,532,olympiadbench-253
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,olympiadbench,short,3,llama31_8b,-1,step_max_token_argmax,-0.2655998364916402,2,local,495,olympiadbench-268
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,olympiadbench,long,5,llama31_8b,5,step_max_token_argmax,0.5955431582031101,3,local,893,olympiadbench-270
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q3,olympiadbench,medium,1,llama31_8b,1,step_max_token_argmax,0.0958185146967416,4,local,708,olympiadbench-277
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,olympiadbench,long,1,llama31_8b,1,step_max_token_argmax,-0.09842918582400435,2,local,1220,olympiadbench-281
