phase_id,experiment_id,variant_id,task_id,dataset_id,population_id,cell_id,slice_id,metric_id,value,ci_low,ci_high,n_rows,n_groups,comparison_group_id,status,evidence_status,display_order,axis_value,source_artifact,source_sha256,source_row_selector,source_value_field,notes
P2,P2_ATOMIC,C6_DSP12,processbench_first_error,processbench,current_common_eight_qwen,processbench_omnimath_qwen3_8b,omnimath,macro_f1,0.2766217430368374,,,1000,1000,p2a::current_common_eight_qwen::macro_f1,COMPLETE,DEVELOPMENT,5447,,results/reasoning_localization_03662_v1/phase_2/atomic/c6_dsp12/evaluation/REPORT_METRICS.csv,a8f8f270a6889d7b914cfd76e5d41200e142819731673cb412c67138316b8742,source_id=cell::processbench_omnimath_qwen3_8b,value,descriptive per-cell metric
P2,P2_ATOMIC,C6_DSP12,processbench_first_error,processbench,current_common_eight_qwen_step_length,short,short,macro_f1,0.19716127407991538,,,1498,1498,p2a::current_common_eight_qwen_step_length::macro_f1,COMPLETE,DEVELOPMENT,5448,,results/reasoning_localization_03662_v1/phase_2/atomic/c6_dsp12/evaluation/REPORT_METRICS.csv,a8f8f270a6889d7b914cfd76e5d41200e142819731673cb412c67138316b8742,source_id=length::short::macro_f1,value,descriptive calibration-frozen true-error step-length stratum
P2,P2_ATOMIC,C6_DSP12,processbench_first_error,processbench,current_common_eight_qwen_step_length,short,short,first_error_exact,0.12736062193620176,,,1498,1498,p2a::current_common_eight_qwen_step_length::first_error_exact,COMPLETE,DEVELOPMENT,5449,,results/reasoning_localization_03662_v1/phase_2/atomic/c6_dsp12/evaluation/REPORT_METRICS.csv,a8f8f270a6889d7b914cfd76e5d41200e142819731673cb412c67138316b8742,source_id=length::short::first_error_exact,value,descriptive calibration-frozen true-error step-length stratum
P2,P2_ATOMIC,C6_DSP12,processbench_first_error,processbench,current_common_eight_qwen_step_length,short,short,first_error_within_one,0.3103319666460991,,,1498,1498,p2a::current_common_eight_qwen_step_length::first_error_within_one,COMPLETE,DEVELOPMENT,5450,,results/reasoning_localization_03662_v1/phase_2/atomic/c6_dsp12/evaluation/REPORT_METRICS.csv,a8f8f270a6889d7b914cfd76e5d41200e142819731673cb412c67138316b8742,source_id=length::short::first_error_within_one,value,descriptive calibration-frozen true-error step-length stratum
P2,P2_ATOMIC,C6_DSP12,processbench_first_error,processbench,current_common_eight_qwen_step_length,short,short,clean_abstention_accuracy,0.5830046643995132,,,1498,1498,p2a::current_common_eight_qwen_step_length::clean_abstention_accuracy,COMPLETE,DEVELOPMENT,5451,,results/reasoning_localization_03662_v1/phase_2/atomic/c6_dsp12/evaluation/REPORT_METRICS.csv,a8f8f270a6889d7b914cfd76e5d41200e142819731673cb412c67138316b8742,source_id=length::short::clean_abstention_accuracy,value,descriptive calibration-frozen true-error step-length stratum
P2,P2_ATOMIC,C6_DSP12,processbench_first_error,processbench,current_common_eight_qwen_step_length,medium,medium,macro_f1,0.29677132945753,,,1468,1468,p2a::current_common_eight_qwen_step_length::macro_f1,COMPLETE,DEVELOPMENT,5452,,results/reasoning_localization_03662_v1/phase_2/atomic/c6_dsp12/evaluation/REPORT_METRICS.csv,a8f8f270a6889d7b914cfd76e5d41200e142819731673cb412c67138316b8742,source_id=length::medium::macro_f1,value,descriptive calibration-frozen true-error step-length stratum
P2,P2_ATOMIC,C6_DSP12,processbench_first_error,processbench,current_common_eight_qwen_step_length,medium,medium,first_error_exact,0.2096274362516139,,,1468,1468,p2a::current_common_eight_qwen_step_length::first_error_exact,COMPLETE,DEVELOPMENT,5453,,results/reasoning_localization_03662_v1/phase_2/atomic/c6_dsp12/evaluation/REPORT_METRICS.csv,a8f8f270a6889d7b914cfd76e5d41200e142819731673cb412c67138316b8742,source_id=length::medium::first_error_exact,value,descriptive calibration-frozen true-error step-length stratum
P2,P2_ATOMIC,C6_DSP12,processbench_first_error,processbench,current_common_eight_qwen_step_length,medium,medium,first_error_within_one,0.4119423796233007,,,1468,1468,p2a::current_common_eight_qwen_step_length::first_error_within_one,COMPLETE,DEVELOPMENT,5454,,results/reasoning_localization_03662_v1/phase_2/atomic/c6_dsp12/evaluation/REPORT_METRICS.csv,a8f8f270a6889d7b914cfd76e5d41200e142819731673cb412c67138316b8742,source_id=length::medium::first_error_within_one,value,descriptive calibration-frozen true-error step-length stratum
P2,P2_ATOMIC,C6_DSP12,processbench_first_error,processbench,current_common_eight_qwen_step_length,medium,medium,clean_abstention_accuracy,0.5830046643995132,,,1468,1468,p2a::current_common_eight_qwen_step_length::clean_abstention_accuracy,COMPLETE,DEVELOPMENT,5455,,results/reasoning_localization_03662_v1/phase_2/atomic/c6_dsp12/evaluation/REPORT_METRICS.csv,a8f8f270a6889d7b914cfd76e5d41200e142819731673cb412c67138316b8742,source_id=length::medium::clean_abstention_accuracy,value,descriptive calibration-frozen true-error step-length stratum
P2,P2_ATOMIC,C6_DSP12,processbench_first_error,processbench,current_common_eight_qwen_step_length,long,long,macro_f1,0.42875133941878907,,,1476,1476,p2a::current_common_eight_qwen_step_length::macro_f1,COMPLETE,DEVELOPMENT,5456,,results/reasoning_localization_03662_v1/phase_2/atomic/c6_dsp12/evaluation/REPORT_METRICS.csv,a8f8f270a6889d7b914cfd76e5d41200e142819731673cb412c67138316b8742,source_id=length::long::macro_f1,value,descriptive calibration-frozen true-error step-length stratum
P2,P2_ATOMIC,C6_DSP12,processbench_first_error,processbench,current_common_eight_qwen_step_length,long,long,first_error_exact,0.36928197601973844,,,1476,1476,p2a::current_common_eight_qwen_step_length::first_error_exact,COMPLETE,DEVELOPMENT,5457,,results/reasoning_localization_03662_v1/phase_2/atomic/c6_dsp12/evaluation/REPORT_METRICS.csv,a8f8f270a6889d7b914cfd76e5d41200e142819731673cb412c67138316b8742,source_id=length::long::first_error_exact,value,descriptive calibration-frozen true-error step-length stratum
P2,P2_ATOMIC,C6_DSP12,processbench_first_error,processbench,current_common_eight_qwen_step_length,long,long,first_error_within_one,0.565053945476513,,,1476,1476,p2a::current_common_eight_qwen_step_length::first_error_within_one,COMPLETE,DEVELOPMENT,5458,,results/reasoning_localization_03662_v1/phase_2/atomic/c6_dsp12/evaluation/REPORT_METRICS.csv,a8f8f270a6889d7b914cfd76e5d41200e142819731673cb412c67138316b8742,source_id=length::long::first_error_within_one,value,descriptive calibration-frozen true-error step-length stratum
P2,P2_ATOMIC,C6_DSP12,processbench_first_error,processbench,current_common_eight_qwen_step_length,long,long,clean_abstention_accuracy,0.5830046643995132,,,1476,1476,p2a::current_common_eight_qwen_step_length::clean_abstention_accuracy,COMPLETE,DEVELOPMENT,5459,,results/reasoning_localization_03662_v1/phase_2/atomic/c6_dsp12/evaluation/REPORT_METRICS.csv,a8f8f270a6889d7b914cfd76e5d41200e142819731673cb412c67138316b8742,source_id=length::long::clean_abstention_accuracy,value,descriptive calibration-frozen true-error step-length stratum
P2,P2_ATOMIC,C6_DSP12,processbench_first_error,processbench,current_common_eight_qwen_prediction_flips,processbench_gsm8k_qwen3_4b,FLIP_GAIN,prediction_flip_count,19,,,19,19,p2a::current_common_eight_qwen_prediction_flips::prediction_flip_count,COMPLETE,DEVELOPMENT,5460,,results/reasoning_localization_03662_v1/phase_2/atomic/c6_dsp12/evaluation/REPORT_METRICS.csv,a8f8f270a6889d7b914cfd76e5d41200e142819731673cb412c67138316b8742,source_id=flip::processbench_gsm8k_qwen3_4b::FLIP_GAIN,value,exact deterministic candidate-versus-top-ten transition count
P2,P2_ATOMIC,C6_DSP12,processbench_first_error,processbench,current_common_eight_qwen_prediction_flips,processbench_gsm8k_qwen3_4b,FLIP_LATERAL,prediction_flip_count,79,,,79,79,p2a::current_common_eight_qwen_prediction_flips::prediction_flip_count,COMPLETE,DEVELOPMENT,5461,,results/reasoning_localization_03662_v1/phase_2/atomic/c6_dsp12/evaluation/REPORT_METRICS.csv,a8f8f270a6889d7b914cfd76e5d41200e142819731673cb412c67138316b8742,source_id=flip::processbench_gsm8k_qwen3_4b::FLIP_LATERAL,value,exact deterministic candidate-versus-top-ten transition count
P2,P2_ATOMIC,C6_DSP12,processbench_first_error,processbench,current_common_eight_qwen_prediction_flips,processbench_gsm8k_qwen3_4b,FLIP_LOSS,prediction_flip_count,40,,,40,40,p2a::current_common_eight_qwen_prediction_flips::prediction_flip_count,COMPLETE,DEVELOPMENT,5462,,results/reasoning_localization_03662_v1/phase_2/atomic/c6_dsp12/evaluation/REPORT_METRICS.csv,a8f8f270a6889d7b914cfd76e5d41200e142819731673cb412c67138316b8742,source_id=flip::processbench_gsm8k_qwen3_4b::FLIP_LOSS,value,exact deterministic candidate-versus-top-ten transition count
P2,P2_ATOMIC,C6_DSP12,processbench_first_error,processbench,current_common_eight_qwen_prediction_flips,processbench_gsm8k_qwen3_4b,NO_FLIP_CORRECT,prediction_flip_count,126,,,126,126,p2a::current_common_eight_qwen_prediction_flips::prediction_flip_count,COMPLETE,DEVELOPMENT,5463,,results/reasoning_localization_03662_v1/phase_2/atomic/c6_dsp12/evaluation/REPORT_METRICS.csv,a8f8f270a6889d7b914cfd76e5d41200e142819731673cb412c67138316b8742,source_id=flip::processbench_gsm8k_qwen3_4b::NO_FLIP_CORRECT,value,exact deterministic candidate-versus-top-ten transition count
P2,P2_ATOMIC,C6_DSP12,processbench_first_error,processbench,current_common_eight_qwen_prediction_flips,processbench_gsm8k_qwen3_4b,NO_FLIP_INCORRECT,prediction_flip_count,136,,,136,136,p2a::current_common_eight_qwen_prediction_flips::prediction_flip_count,COMPLETE,DEVELOPMENT,5464,,results/reasoning_localization_03662_v1/phase_2/atomic/c6_dsp12/evaluation/REPORT_METRICS.csv,a8f8f270a6889d7b914cfd76e5d41200e142819731673cb412c67138316b8742,source_id=flip::processbench_gsm8k_qwen3_4b::NO_FLIP_INCORRECT,value,exact deterministic candidate-versus-top-ten transition count
P2,P2_ATOMIC,C6_DSP12,processbench_first_error,processbench,current_common_eight_qwen_prediction_flips,processbench_gsm8k_qwen3_8b,FLIP_GAIN,prediction_flip_count,15,,,15,15,p2a::current_common_eight_qwen_prediction_flips::prediction_flip_count,COMPLETE,DEVELOPMENT,5465,,results/reasoning_localization_03662_v1/phase_2/atomic/c6_dsp12/evaluation/REPORT_METRICS.csv,a8f8f270a6889d7b914cfd76e5d41200e142819731673cb412c67138316b8742,source_id=flip::processbench_gsm8k_qwen3_8b::FLIP_GAIN,value,exact deterministic candidate-versus-top-ten transition count
P2,P2_ATOMIC,C6_DSP12,processbench_first_error,processbench,current_common_eight_qwen_prediction_flips,processbench_gsm8k_qwen3_8b,FLIP_LATERAL,prediction_flip_count,66,,,66,66,p2a::current_common_eight_qwen_prediction_flips::prediction_flip_count,COMPLETE,DEVELOPMENT,5466,,results/reasoning_localization_03662_v1/phase_2/atomic/c6_dsp12/evaluation/REPORT_METRICS.csv,a8f8f270a6889d7b914cfd76e5d41200e142819731673cb412c67138316b8742,source_id=flip::processbench_gsm8k_qwen3_8b::FLIP_LATERAL,value,exact deterministic candidate-versus-top-ten transition count
P2,P2_ATOMIC,C6_DSP12,processbench_first_error,processbench,current_common_eight_qwen_prediction_flips,processbench_gsm8k_qwen3_8b,FLIP_LOSS,prediction_flip_count,35,,,35,35,p2a::current_common_eight_qwen_prediction_flips::prediction_flip_count,COMPLETE,DEVELOPMENT,5467,,results/reasoning_localization_03662_v1/phase_2/atomic/c6_dsp12/evaluation/REPORT_METRICS.csv,a8f8f270a6889d7b914cfd76e5d41200e142819731673cb412c67138316b8742,source_id=flip::processbench_gsm8k_qwen3_8b::FLIP_LOSS,value,exact deterministic candidate-versus-top-ten transition count
P2,P2_ATOMIC,C6_DSP12,processbench_first_error,processbench,current_common_eight_qwen_prediction_flips,processbench_gsm8k_qwen3_8b,NO_FLIP_CORRECT,prediction_flip_count,127,,,127,127,p2a::current_common_eight_qwen_prediction_flips::prediction_flip_count,COMPLETE,DEVELOPMENT,5468,,results/reasoning_localization_03662_v1/phase_2/atomic/c6_dsp12/evaluation/REPORT_METRICS.csv,a8f8f270a6889d7b914cfd76e5d41200e142819731673cb412c67138316b8742,source_id=flip::processbench_gsm8k_qwen3_8b::NO_FLIP_CORRECT,value,exact deterministic candidate-versus-top-ten transition count
P2,P2_ATOMIC,C6_DSP12,processbench_first_error,processbench,current_common_eight_qwen_prediction_flips,processbench_gsm8k_qwen3_8b,NO_FLIP_INCORRECT,prediction_flip_count,157,,,157,157,p2a::current_common_eight_qwen_prediction_flips::prediction_flip_count,COMPLETE,DEVELOPMENT,5469,,results/reasoning_localization_03662_v1/phase_2/atomic/c6_dsp12/evaluation/REPORT_METRICS.csv,a8f8f270a6889d7b914cfd76e5d41200e142819731673cb412c67138316b8742,source_id=flip::processbench_gsm8k_qwen3_8b::NO_FLIP_INCORRECT,value,exact deterministic candidate-versus-top-ten transition count
P2,P2_ATOMIC,C6_DSP12,processbench_first_error,processbench,current_common_eight_qwen_prediction_flips,processbench_math_qwen3_4b,FLIP_GAIN,prediction_flip_count,92,,,92,92,p2a::current_common_eight_qwen_prediction_flips::prediction_flip_count,COMPLETE,DEVELOPMENT,5470,,results/reasoning_localization_03662_v1/phase_2/atomic/c6_dsp12/evaluation/REPORT_METRICS.csv,a8f8f270a6889d7b914cfd76e5d41200e142819731673cb412c67138316b8742,source_id=flip::processbench_math_qwen3_4b::FLIP_GAIN,value,exact deterministic candidate-versus-top-ten transition count
P2,P2_ATOMIC,C6_DSP12,processbench_first_error,processbench,current_common_eight_qwen_prediction_flips,processbench_math_qwen3_4b,FLIP_LATERAL,prediction_flip_count,228,,,228,228,p2a::current_common_eight_qwen_prediction_flips::prediction_flip_count,COMPLETE,DEVELOPMENT,5471,,results/reasoning_localization_03662_v1/phase_2/atomic/c6_dsp12/evaluation/REPORT_METRICS.csv,a8f8f270a6889d7b914cfd76e5d41200e142819731673cb412c67138316b8742,source_id=flip::processbench_math_qwen3_4b::FLIP_LATERAL,value,exact deterministic candidate-versus-top-ten transition count
P2,P2_ATOMIC,C6_DSP12,processbench_first_error,processbench,current_common_eight_qwen_prediction_flips,processbench_math_qwen3_4b,FLIP_LOSS,prediction_flip_count,99,,,99,99,p2a::current_common_eight_qwen_prediction_flips::prediction_flip_count,COMPLETE,DEVELOPMENT,5472,,results/reasoning_localization_03662_v1/phase_2/atomic/c6_dsp12/evaluation/REPORT_METRICS.csv,a8f8f270a6889d7b914cfd76e5d41200e142819731673cb412c67138316b8742,source_id=flip::processbench_math_qwen3_4b::FLIP_LOSS,value,exact deterministic candidate-versus-top-ten transition count
P2,P2_ATOMIC,C6_DSP12,processbench_first_error,processbench,current_common_eight_qwen_prediction_flips,processbench_math_qwen3_4b,NO_FLIP_CORRECT,prediction_flip_count,269,,,269,269,p2a::current_common_eight_qwen_prediction_flips::prediction_flip_count,COMPLETE,DEVELOPMENT,5473,,results/reasoning_localization_03662_v1/phase_2/atomic/c6_dsp12/evaluation/REPORT_METRICS.csv,a8f8f270a6889d7b914cfd76e5d41200e142819731673cb412c67138316b8742,source_id=flip::processbench_math_qwen3_4b::NO_FLIP_CORRECT,value,exact deterministic candidate-versus-top-ten transition count
P2,P2_ATOMIC,C6_DSP12,processbench_first_error,processbench,current_common_eight_qwen_prediction_flips,processbench_math_qwen3_4b,NO_FLIP_INCORRECT,prediction_flip_count,312,,,312,312,p2a::current_common_eight_qwen_prediction_flips::prediction_flip_count,COMPLETE,DEVELOPMENT,5474,,results/reasoning_localization_03662_v1/phase_2/atomic/c6_dsp12/evaluation/REPORT_METRICS.csv,a8f8f270a6889d7b914cfd76e5d41200e142819731673cb412c67138316b8742,source_id=flip::processbench_math_qwen3_4b::NO_FLIP_INCORRECT,value,exact deterministic candidate-versus-top-ten transition count
P2,P2_ATOMIC,C6_DSP12,processbench_first_error,processbench,current_common_eight_qwen_prediction_flips,processbench_math_qwen3_8b,FLIP_GAIN,prediction_flip_count,78,,,78,78,p2a::current_common_eight_qwen_prediction_flips::prediction_flip_count,COMPLETE,DEVELOPMENT,5475,,results/reasoning_localization_03662_v1/phase_2/atomic/c6_dsp12/evaluation/REPORT_METRICS.csv,a8f8f270a6889d7b914cfd76e5d41200e142819731673cb412c67138316b8742,source_id=flip::processbench_math_qwen3_8b::FLIP_GAIN,value,exact deterministic candidate-versus-top-ten transition count
P2,P2_ATOMIC,C6_DSP12,processbench_first_error,processbench,current_common_eight_qwen_prediction_flips,processbench_math_qwen3_8b,FLIP_LATERAL,prediction_flip_count,187,,,187,187,p2a::current_common_eight_qwen_prediction_flips::prediction_flip_count,COMPLETE,DEVELOPMENT,5476,,results/reasoning_localization_03662_v1/phase_2/atomic/c6_dsp12/evaluation/REPORT_METRICS.csv,a8f8f270a6889d7b914cfd76e5d41200e142819731673cb412c67138316b8742,source_id=flip::processbench_math_qwen3_8b::FLIP_LATERAL,value,exact deterministic candidate-versus-top-ten transition count
P2,P2_ATOMIC,C6_DSP12,processbench_first_error,processbench,current_common_eight_qwen_prediction_flips,processbench_math_qwen3_8b,FLIP_LOSS,prediction_flip_count,83,,,83,83,p2a::current_common_eight_qwen_prediction_flips::prediction_flip_count,COMPLETE,DEVELOPMENT,5477,,results/reasoning_localization_03662_v1/phase_2/atomic/c6_dsp12/evaluation/REPORT_METRICS.csv,a8f8f270a6889d7b914cfd76e5d41200e142819731673cb412c67138316b8742,source_id=flip::processbench_math_qwen3_8b::FLIP_LOSS,value,exact deterministic candidate-versus-top-ten transition count
P2,P2_ATOMIC,C6_DSP12,processbench_first_error,processbench,current_common_eight_qwen_prediction_flips,processbench_math_qwen3_8b,NO_FLIP_CORRECT,prediction_flip_count,307,,,307,307,p2a::current_common_eight_qwen_prediction_flips::prediction_flip_count,COMPLETE,DEVELOPMENT,5478,,results/reasoning_localization_03662_v1/phase_2/atomic/c6_dsp12/evaluation/REPORT_METRICS.csv,a8f8f270a6889d7b914cfd76e5d41200e142819731673cb412c67138316b8742,source_id=flip::processbench_math_qwen3_8b::NO_FLIP_CORRECT,value,exact deterministic candidate-versus-top-ten transition count
P2,P2_ATOMIC,C6_DSP12,processbench_first_error,processbench,current_common_eight_qwen_prediction_flips,processbench_math_qwen3_8b,NO_FLIP_INCORRECT,prediction_flip_count,345,,,345,345,p2a::current_common_eight_qwen_prediction_flips::prediction_flip_count,COMPLETE,DEVELOPMENT,5479,,results/reasoning_localization_03662_v1/phase_2/atomic/c6_dsp12/evaluation/REPORT_METRICS.csv,a8f8f270a6889d7b914cfd76e5d41200e142819731673cb412c67138316b8742,source_id=flip::processbench_math_qwen3_8b::NO_FLIP_INCORRECT,value,exact deterministic candidate-versus-top-ten transition count
P2,P2_ATOMIC,C6_DSP12,processbench_first_error,processbench,current_common_eight_qwen_prediction_flips,processbench_olympiadbench_qwen3_4b,FLIP_GAIN,prediction_flip_count,75,,,75,75,p2a::current_common_eight_qwen_prediction_flips::prediction_flip_count,COMPLETE,DEVELOPMENT,5480,,results/reasoning_localization_03662_v1/phase_2/atomic/c6_dsp12/evaluation/REPORT_METRICS.csv,a8f8f270a6889d7b914cfd76e5d41200e142819731673cb412c67138316b8742,source_id=flip::processbench_olympiadbench_qwen3_4b::FLIP_GAIN,value,exact deterministic candidate-versus-top-ten transition count
P2,P2_ATOMIC,C6_DSP12,processbench_first_error,processbench,current_common_eight_qwen_prediction_flips,processbench_olympiadbench_qwen3_4b,FLIP_LATERAL,prediction_flip_count,264,,,264,264,p2a::current_common_eight_qwen_prediction_flips::prediction_flip_count,COMPLETE,DEVELOPMENT,5481,,results/reasoning_localization_03662_v1/phase_2/atomic/c6_dsp12/evaluation/REPORT_METRICS.csv,a8f8f270a6889d7b914cfd76e5d41200e142819731673cb412c67138316b8742,source_id=flip::processbench_olympiadbench_qwen3_4b::FLIP_LATERAL,value,exact deterministic candidate-versus-top-ten transition count
